period,respondent,fueltype,value
2022-03-27T19,ERCO,SUN,8481
2022-03-27T20,ERCO,SUN,8578
2022-03-27T21,ERCO,SUN,8555
2022-03-27T22,ERCO,SUN,8212
2022-03-27T23,ERCO,SUN,7609
2022-03-28T00,ERCO,SUN,4728
2022-03-28T01,ERCO,SUN,852
2022-03-28T02,ERCO,SUN,3
2022-03-28T03,ERCO,SUN,0
2022-03-28T04,ERCO,SUN,0
2022-03-28T05,ERCO,SUN,0
2022-03-28T06,ERCO,SUN,0
2022-03-28T07,ERCO,SUN,0
2022-03-28T08,ERCO,SUN,0
2022-03-28T09,ERCO,SUN,0
2022-03-28T10,ERCO,SUN,0
2022-03-28T11,ERCO,SUN,0
2022-03-28T12,ERCO,SUN,0
2022-03-28T13,ERCO,SUN,73
2022-03-28T14,ERCO,SUN,2655
2022-03-28T15,ERCO,SUN,6359
2022-03-28T16,ERCO,SUN,7258
2022-03-28T17,ERCO,SUN,7628
2022-03-28T18,ERCO,SUN,7916
2022-03-28T19,ERCO,SUN,7895
2022-03-28T20,ERCO,SUN,7602
2022-03-28T21,ERCO,SUN,6830
2022-03-28T22,ERCO,SUN,6011
2022-03-28T23,ERCO,SUN,4837
2022-03-29T00,ERCO,SUN,2956
2022-03-29T01,ERCO,SUN,355
2022-03-29T02,ERCO,SUN,1
2022-03-29T03,ERCO,SUN,0
2022-03-29T04,ERCO,SUN,0
2022-03-29T05,ERCO,SUN,0
2022-03-29T06,ERCO,SUN,0
2022-03-29T07,ERCO,SUN,0
2022-03-29T08,ERCO,SUN,0
2022-03-29T09,ERCO,SUN,0
2022-03-29T10,ERCO,SUN,0
2022-03-29T11,ERCO,SUN,0
2022-03-29T12,ERCO,SUN,0
2022-03-29T13,ERCO,SUN,17
2022-03-29T14,ERCO,SUN,1331
2022-03-29T15,ERCO,SUN,3184
2022-03-29T16,ERCO,SUN,2967
2022-03-29T17,ERCO,SUN,3042
2022-03-29T18,ERCO,SUN,3197
2022-03-29T19,ERCO,SUN,3284
2022-03-29T20,ERCO,SUN,3228
2022-03-29T21,ERCO,SUN,2761
2022-03-29T22,ERCO,SUN,2638
2022-03-29T23,ERCO,SUN,2258
2022-03-30T00,ERCO,SUN,1498
2022-03-30T01,ERCO,SUN,369
2022-03-30T02,ERCO,SUN,1
2022-03-30T03,ERCO,SUN,0
2022-03-30T04,ERCO,SUN,0
2022-03-30T05,ERCO,SUN,0
2022-03-30T06,ERCO,SUN,0
2022-03-30T07,ERCO,SUN,0
2022-03-30T08,ERCO,SUN,0
2022-03-30T09,ERCO,SUN,0
2022-03-30T10,ERCO,SUN,0
2022-03-30T11,ERCO,SUN,0
2022-03-30T12,ERCO,SUN,0
2022-03-30T13,ERCO,SUN,26
2022-03-30T14,ERCO,SUN,692
2022-03-30T15,ERCO,SUN,1186
2022-03-30T16,ERCO,SUN,1919
2022-03-30T17,ERCO,SUN,2418
2022-03-30T18,ERCO,SUN,2901
2022-03-30T19,ERCO,SUN,3213
2022-03-30T20,ERCO,SUN,3729
2022-03-30T21,ERCO,SUN,4327
2022-03-30T22,ERCO,SUN,4979
2022-03-30T23,ERCO,SUN,6046
2022-03-31T00,ERCO,SUN,4580
2022-03-31T01,ERCO,SUN,1031
2022-03-31T02,ERCO,SUN,2
2022-03-31T03,ERCO,SUN,0
2022-03-31T04,ERCO,SUN,0
2022-03-31T05,ERCO,SUN,0
2022-03-31T06,ERCO,SUN,0
2022-03-31T07,ERCO,SUN,0
2022-03-31T08,ERCO,SUN,0
2022-03-31T09,ERCO,SUN,0
2022-03-31T10,ERCO,SUN,0
2022-03-31T11,ERCO,SUN,0
2022-03-31T12,ERCO,SUN,0
2022-03-31T13,ERCO,SUN,104
2022-03-31T14,ERCO,SUN,2991
2022-03-31T15,ERCO,SUN,7054
2022-03-31T16,ERCO,SUN,8294
2022-03-31T17,ERCO,SUN,8712
2022-03-31T18,ERCO,SUN,8852
2022-03-31T19,ERCO,SUN,8690
2022-03-31T20,ERCO,SUN,8631
2022-03-31T21,ERCO,SUN,8665
2022-03-31T22,ERCO,SUN,8558
2022-03-31T23,ERCO,SUN,8231
2022-04-01T00,ERCO,SUN,5899
2022-04-01T01,ERCO,SUN,1259
2022-04-01T02,ERCO,SUN,2
2022-04-01T03,ERCO,SUN,0
2022-04-01T04,ERCO,SUN,0
2022-04-01T05,ERCO,SUN,0
2022-04-01T06,ERCO,SUN,0
2022-04-01T07,ERCO,SUN,0
2022-04-01T08,ERCO,SUN,0
2022-04-01T09,ERCO,SUN,0
2022-04-01T10,ERCO,SUN,0
2022-04-01T11,ERCO,SUN,0
2022-04-01T12,ERCO,SUN,0
2022-04-01T13,ERCO,SUN,165
2022-04-01T14,ERCO,SUN,2198
2022-04-01T15,ERCO,SUN,4051
2022-04-01T16,ERCO,SUN,3638
2022-04-01T17,ERCO,SUN,3619
2022-04-01T18,ERCO,SUN,3542
2022-04-01T19,ERCO,SUN,3336
2022-04-01T20,ERCO,SUN,3311
2022-04-01T21,ERCO,SUN,3293
2022-04-01T22,ERCO,SUN,3505
2022-04-01T23,ERCO,SUN,3488
2022-04-02T00,ERCO,SUN,2647
2022-04-02T01,ERCO,SUN,1079
2022-04-02T02,ERCO,SUN,5
2022-04-02T03,ERCO,SUN,0
2022-04-02T04,ERCO,SUN,0
2022-04-02T05,ERCO,SUN,0
2022-04-02T06,ERCO,SUN,0
2022-04-02T07,ERCO,SUN,0
2022-04-02T08,ERCO,SUN,0
2022-04-02T09,ERCO,SUN,0
2022-04-02T10,ERCO,SUN,0
2022-04-02T11,ERCO,SUN,0
2022-04-02T12,ERCO,SUN,0
2022-04-02T13,ERCO,SUN,141
2022-04-02T14,ERCO,SUN,3422
2022-04-02T15,ERCO,SUN,7682
2022-04-02T16,ERCO,SUN,8507
2022-04-02T17,ERCO,SUN,8734
2022-04-02T18,ERCO,SUN,8780
2022-04-02T19,ERCO,SUN,8819
2022-04-02T20,ERCO,SUN,8827
2022-04-02T21,ERCO,SUN,8866
2022-04-02T22,ERCO,SUN,8874
2022-04-02T23,ERCO,SUN,8580
2022-04-03T00,ERCO,SUN,6635
2022-04-03T01,ERCO,SUN,1680
2022-04-03T02,ERCO,SUN,6
2022-04-03T03,ERCO,SUN,0
2022-04-03T04,ERCO,SUN,0
2022-04-03T05,ERCO,SUN,0
2022-04-03T06,ERCO,SUN,0
2022-04-03T07,ERCO,SUN,0
2022-04-03T08,ERCO,SUN,0
2022-04-03T09,ERCO,SUN,0
2022-04-03T10,ERCO,SUN,0
2022-04-03T11,ERCO,SUN,0
2022-04-03T12,ERCO,SUN,0
2022-04-03T13,ERCO,SUN,160
2022-04-03T14,ERCO,SUN,1833
2022-04-03T15,ERCO,SUN,3195
2022-04-03T16,ERCO,SUN,3289
2022-04-03T17,ERCO,SUN,3928
2022-04-03T18,ERCO,SUN,4393
2022-04-03T19,ERCO,SUN,6089
2022-04-03T20,ERCO,SUN,7975
2022-04-03T21,ERCO,SUN,8232
2022-04-03T22,ERCO,SUN,7387
2022-04-03T23,ERCO,SUN,5209
2022-04-04T00,ERCO,SUN,3068
2022-04-04T01,ERCO,SUN,736
2022-04-04T02,ERCO,SUN,5
2022-04-04T03,ERCO,SUN,0
2022-04-04T04,ERCO,SUN,0
2022-04-04T05,ERCO,SUN,0
2022-04-04T06,ERCO,SUN,0
2022-04-04T07,ERCO,SUN,0
2022-04-04T08,ERCO,SUN,0
2022-04-04T09,ERCO,SUN,0
2022-04-04T10,ERCO,SUN,0
2022-04-04T11,ERCO,SUN,0
2022-04-04T12,ERCO,SUN,0
2022-04-04T13,ERCO,SUN,75
2022-04-04T14,ERCO,SUN,1619
2022-04-04T15,ERCO,SUN,3951
2022-04-04T16,ERCO,SUN,4583
2022-04-04T17,ERCO,SUN,5356
2022-04-04T18,ERCO,SUN,5735
2022-04-04T19,ERCO,SUN,6115
2022-04-04T20,ERCO,SUN,6058
2022-04-04T21,ERCO,SUN,6290
2022-04-04T22,ERCO,SUN,5913
2022-04-04T23,ERCO,SUN,5809
2022-04-05T00,ERCO,SUN,4542
2022-04-05T01,ERCO,SUN,1309
2022-04-05T02,ERCO,SUN,7
2022-04-05T03,ERCO,SUN,0
2022-04-05T04,ERCO,SUN,0
2022-04-05T05,ERCO,SUN,0
2022-04-05T06,ERCO,SUN,0
2022-04-05T07,ERCO,SUN,0
2022-04-05T08,ERCO,SUN,0
2022-04-05T09,ERCO,SUN,0
2022-04-05T10,ERCO,SUN,0
2022-04-05T11,ERCO,SUN,0
2022-04-05T12,ERCO,SUN,0
2022-04-05T13,ERCO,SUN,154
2022-04-05T14,ERCO,SUN,2637
2022-04-05T15,ERCO,SUN,4577
2022-04-05T16,ERCO,SUN,5463
2022-04-05T17,ERCO,SUN,5160
2022-04-05T18,ERCO,SUN,4097
2022-04-05T19,ERCO,SUN,3562
2022-04-05T20,ERCO,SUN,3483
2022-04-05T21,ERCO,SUN,3237
2022-04-05T22,ERCO,SUN,3001
2022-04-05T23,ERCO,SUN,2734
2022-04-06T00,ERCO,SUN,2238
2022-04-06T01,ERCO,SUN,1108
2022-04-06T02,ERCO,SUN,7
2022-04-06T03,ERCO,SUN,0
2022-04-06T04,ERCO,SUN,0
2022-04-06T05,ERCO,SUN,0
2022-04-06T06,ERCO,SUN,0
2022-04-06T07,ERCO,SUN,0
2022-04-06T08,ERCO,SUN,0
2022-04-06T09,ERCO,SUN,0
2022-04-06T10,ERCO,SUN,0
2022-04-06T11,ERCO,SUN,0
2022-04-06T12,ERCO,SUN,0
2022-04-06T13,ERCO,SUN,176
2022-04-06T14,ERCO,SUN,2713
2022-04-06T15,ERCO,SUN,3052
2022-04-06T16,ERCO,SUN,2910
2022-04-06T17,ERCO,SUN,3425
2022-04-06T18,ERCO,SUN,4379
2022-04-06T19,ERCO,SUN,5940
2022-04-06T20,ERCO,SUN,7770
2022-04-06T21,ERCO,SUN,8579
2022-04-06T22,ERCO,SUN,8372
2022-04-06T23,ERCO,SUN,8144
2022-04-07T00,ERCO,SUN,6410
2022-04-07T01,ERCO,SUN,1689
2022-04-07T02,ERCO,SUN,10
2022-04-07T03,ERCO,SUN,0
2022-04-07T04,ERCO,SUN,0
2022-04-07T05,ERCO,SUN,0
2022-04-07T06,ERCO,SUN,0
2022-04-07T07,ERCO,SUN,0
2022-04-07T08,ERCO,SUN,0
2022-04-07T09,ERCO,SUN,0
2022-04-07T10,ERCO,SUN,0
2022-04-07T11,ERCO,SUN,0
2022-04-07T12,ERCO,SUN,0
2022-04-07T13,ERCO,SUN,303
2022-04-07T14,ERCO,SUN,4165
2022-04-07T15,ERCO,SUN,8027
2022-04-07T16,ERCO,SUN,7045
2022-04-07T17,ERCO,SUN,7752
2022-04-07T18,ERCO,SUN,8774
2022-04-07T19,ERCO,SUN,8941
2022-04-07T20,ERCO,SUN,8900
2022-04-07T21,ERCO,SUN,8665
2022-04-07T22,ERCO,SUN,8271
2022-04-07T23,ERCO,SUN,8107
2022-04-08T00,ERCO,SUN,6286
2022-04-08T01,ERCO,SUN,1777
2022-04-08T02,ERCO,SUN,10
2022-04-08T03,ERCO,SUN,0
2022-04-08T04,ERCO,SUN,0
2022-04-08T05,ERCO,SUN,0
2022-04-08T06,ERCO,SUN,0
2022-04-08T07,ERCO,SUN,0
2022-04-08T08,ERCO,SUN,0
2022-04-08T09,ERCO,SUN,0
2022-04-08T10,ERCO,SUN,0
2022-04-08T11,ERCO,SUN,0
2022-04-08T12,ERCO,SUN,0
2022-04-08T13,ERCO,SUN,318
2022-04-08T14,ERCO,SUN,4494
2022-04-08T15,ERCO,SUN,8431
2022-04-08T16,ERCO,SUN,8889
2022-04-08T17,ERCO,SUN,8964
2022-04-08T18,ERCO,SUN,8972
2022-04-08T19,ERCO,SUN,8879
2022-04-08T20,ERCO,SUN,8986
2022-04-08T21,ERCO,SUN,8969
2022-04-08T22,ERCO,SUN,8917
2022-04-08T23,ERCO,SUN,8700
2022-04-09T00,ERCO,SUN,6826
2022-04-09T01,ERCO,SUN,1838
2022-04-09T02,ERCO,SUN,13
2022-04-09T03,ERCO,SUN,0
2022-04-09T04,ERCO,SUN,0
2022-04-09T05,ERCO,SUN,0
2022-04-09T06,ERCO,SUN,0
2022-04-09T07,ERCO,SUN,0
2022-04-09T08,ERCO,SUN,0
2022-04-09T09,ERCO,SUN,0
2022-04-09T10,ERCO,SUN,0
2022-04-09T11,ERCO,SUN,0
2022-04-09T12,ERCO,SUN,0
2022-04-09T13,ERCO,SUN,376
2022-04-09T14,ERCO,SUN,3282
2022-04-09T15,ERCO,SUN,5421
2022-04-09T16,ERCO,SUN,4868
2022-04-09T17,ERCO,SUN,4511
2022-04-09T18,ERCO,SUN,4193
2022-04-09T19,ERCO,SUN,4182
2022-04-09T20,ERCO,SUN,4289
2022-04-09T21,ERCO,SUN,4087
2022-04-09T22,ERCO,SUN,3913
2022-04-09T23,ERCO,SUN,3892
2022-04-10T00,ERCO,SUN,3140
2022-04-10T01,ERCO,SUN,1237
2022-04-10T02,ERCO,SUN,13
2022-04-10T03,ERCO,SUN,0
2022-04-10T04,ERCO,SUN,0
2022-04-10T05,ERCO,SUN,0
2022-04-10T06,ERCO,SUN,0
2022-04-10T07,ERCO,SUN,0
2022-04-10T08,ERCO,SUN,0
2022-04-10T09,ERCO,SUN,0
2022-04-10T10,ERCO,SUN,0
2022-04-10T11,ERCO,SUN,0
2022-04-10T12,ERCO,SUN,0
2022-04-10T13,ERCO,SUN,175
2022-04-10T14,ERCO,SUN,2297
2022-04-10T15,ERCO,SUN,4119
2022-04-10T16,ERCO,SUN,5255
2022-04-10T17,ERCO,SUN,6513
2022-04-10T18,ERCO,SUN,6177
2022-04-10T19,ERCO,SUN,6065
2022-04-10T20,ERCO,SUN,6301
2022-04-10T21,ERCO,SUN,6226
2022-04-10T22,ERCO,SUN,6083
2022-04-10T23,ERCO,SUN,5303
2022-04-11T00,ERCO,SUN,4512
2022-04-11T01,ERCO,SUN,1683
2022-04-11T02,ERCO,SUN,61
2022-04-11T03,ERCO,SUN,0
2022-04-11T04,ERCO,SUN,0
2022-04-11T05,ERCO,SUN,0
2022-04-11T06,ERCO,SUN,0
2022-04-11T07,ERCO,SUN,0
2022-04-11T08,ERCO,SUN,0
2022-04-11T09,ERCO,SUN,0
2022-04-11T10,ERCO,SUN,0
2022-04-11T11,ERCO,SUN,0
2022-04-11T12,ERCO,SUN,0
2022-04-11T13,ERCO,SUN,243
2022-04-11T14,ERCO,SUN,3695
2022-04-11T15,ERCO,SUN,6813
2022-04-11T16,ERCO,SUN,7600
2022-04-11T17,ERCO,SUN,7832
2022-04-11T18,ERCO,SUN,8115
2022-04-11T19,ERCO,SUN,8121
2022-04-11T20,ERCO,SUN,8049
2022-04-11T21,ERCO,SUN,8013
2022-04-11T22,ERCO,SUN,7786
2022-04-11T23,ERCO,SUN,7764
2022-04-12T00,ERCO,SUN,6112
2022-04-12T01,ERCO,SUN,1929
2022-04-12T02,ERCO,SUN,20
2022-04-12T03,ERCO,SUN,0
2022-04-12T04,ERCO,SUN,0
2022-04-12T05,ERCO,SUN,0
2022-04-12T06,ERCO,SUN,0
2022-04-12T07,ERCO,SUN,0
2022-04-12T08,ERCO,SUN,0
2022-04-12T09,ERCO,SUN,0
2022-04-12T10,ERCO,SUN,0
2022-04-12T11,ERCO,SUN,0
2022-04-12T12,ERCO,SUN,0
2022-04-12T13,ERCO,SUN,107
2022-04-12T14,ERCO,SUN,1676
2022-04-12T15,ERCO,SUN,2306
2022-04-12T16,ERCO,SUN,2472
2022-04-12T17,ERCO,SUN,3332
2022-04-12T18,ERCO,SUN,3752
2022-04-12T19,ERCO,SUN,3848
2022-04-12T20,ERCO,SUN,3297
2022-04-12T21,ERCO,SUN,3126
2022-04-12T22,ERCO,SUN,2539
2022-04-12T23,ERCO,SUN,1841
2022-04-13T00,ERCO,SUN,1409
2022-04-13T01,ERCO,SUN,611
2022-04-13T02,ERCO,SUN,14
2022-04-13T03,ERCO,SUN,0
2022-04-13T04,ERCO,SUN,0
2022-04-13T05,ERCO,SUN,0
2022-04-13T06,ERCO,SUN,0
2022-04-13T07,ERCO,SUN,0
2022-04-13T08,ERCO,SUN,0
2022-04-13T09,ERCO,SUN,0
2022-04-13T10,ERCO,SUN,0
2022-04-13T11,ERCO,SUN,0
2022-04-13T12,ERCO,SUN,0
2022-04-13T13,ERCO,SUN,172
2022-04-13T14,ERCO,SUN,2326
2022-04-13T15,ERCO,SUN,4149
2022-04-13T16,ERCO,SUN,7045
2022-04-13T17,ERCO,SUN,7050
2022-04-13T18,ERCO,SUN,6328
2022-04-13T19,ERCO,SUN,5484
2022-04-13T20,ERCO,SUN,4771
2022-04-13T21,ERCO,SUN,5142
2022-04-13T22,ERCO,SUN,5674
2022-04-13T23,ERCO,SUN,6232
2022-04-14T00,ERCO,SUN,6428
2022-04-14T01,ERCO,SUN,2075
2022-04-14T02,ERCO,SUN,24
2022-04-14T03,ERCO,SUN,0
2022-04-14T04,ERCO,SUN,0
2022-04-14T05,ERCO,SUN,0
2022-04-14T06,ERCO,SUN,0
2022-04-14T07,ERCO,SUN,0
2022-04-14T08,ERCO,SUN,0
2022-04-14T09,ERCO,SUN,0
2022-04-14T10,ERCO,SUN,0
2022-04-14T11,ERCO,SUN,0
2022-04-14T12,ERCO,SUN,0
2022-04-14T13,ERCO,SUN,570
2022-04-14T14,ERCO,SUN,4975
2022-04-14T15,ERCO,SUN,7596
2022-04-14T16,ERCO,SUN,7518
2022-04-14T17,ERCO,SUN,8054
2022-04-14T18,ERCO,SUN,8619
2022-04-14T19,ERCO,SUN,8707
2022-04-14T20,ERCO,SUN,8324
2022-04-14T21,ERCO,SUN,7255
2022-04-14T22,ERCO,SUN,5862
2022-04-14T23,ERCO,SUN,4584
2022-04-15T00,ERCO,SUN,3012
2022-04-15T01,ERCO,SUN,1000
2022-04-15T02,ERCO,SUN,23
2022-04-15T03,ERCO,SUN,0
2022-04-15T04,ERCO,SUN,0
2022-04-15T05,ERCO,SUN,0
2022-04-15T06,ERCO,SUN,0
2022-04-15T07,ERCO,SUN,0
2022-04-15T08,ERCO,SUN,0
2022-04-15T09,ERCO,SUN,0
2022-04-15T10,ERCO,SUN,0
2022-04-15T11,ERCO,SUN,0
2022-04-15T12,ERCO,SUN,0
2022-04-15T13,ERCO,SUN,217
2022-04-15T14,ERCO,SUN,1485
2022-04-15T15,ERCO,SUN,1934
2022-04-15T16,ERCO,SUN,2534
2022-04-15T17,ERCO,SUN,4188
2022-04-15T18,ERCO,SUN,5821
2022-04-15T19,ERCO,SUN,7326
2022-04-15T20,ERCO,SUN,6883
2022-04-15T21,ERCO,SUN,6550
2022-04-15T22,ERCO,SUN,6588
2022-04-15T23,ERCO,SUN,6298
2022-04-16T00,ERCO,SUN,4557
2022-04-16T01,ERCO,SUN,1106
2022-04-16T02,ERCO,SUN,11
2022-04-16T03,ERCO,SUN,0
2022-04-16T04,ERCO,SUN,0
2022-04-16T05,ERCO,SUN,0
2022-04-16T06,ERCO,SUN,0
2022-04-16T07,ERCO,SUN,0
2022-04-16T08,ERCO,SUN,0
2022-04-16T09,ERCO,SUN,0
2022-04-16T10,ERCO,SUN,0
2022-04-16T11,ERCO,SUN,0
2022-04-16T12,ERCO,SUN,0
2022-04-16T13,ERCO,SUN,234
2022-04-16T14,ERCO,SUN,2737
2022-04-16T15,ERCO,SUN,3748
2022-04-16T16,ERCO,SUN,3528
2022-04-16T17,ERCO,SUN,4590
2022-04-16T18,ERCO,SUN,6412
2022-04-16T19,ERCO,SUN,6983
2022-04-16T20,ERCO,SUN,6984
2022-04-16T21,ERCO,SUN,6859
2022-04-16T22,ERCO,SUN,6353
2022-04-16T23,ERCO,SUN,5015
2022-04-17T00,ERCO,SUN,3778
2022-04-17T01,ERCO,SUN,869
2022-04-17T02,ERCO,SUN,25
2022-04-17T03,ERCO,SUN,0
2022-04-17T04,ERCO,SUN,0
2022-04-17T05,ERCO,SUN,0
2022-04-17T06,ERCO,SUN,0
2022-04-17T07,ERCO,SUN,0
2022-04-17T08,ERCO,SUN,0
2022-04-17T09,ERCO,SUN,0
2022-04-17T10,ERCO,SUN,0
2022-04-17T11,ERCO,SUN,0
2022-04-17T12,ERCO,SUN,0
2022-04-17T13,ERCO,SUN,289
2022-04-17T14,ERCO,SUN,3381
2022-04-17T15,ERCO,SUN,5972
2022-04-17T16,ERCO,SUN,6738
2022-04-17T17,ERCO,SUN,7320
2022-04-17T18,ERCO,SUN,7715
2022-04-17T19,ERCO,SUN,7669
2022-04-17T20,ERCO,SUN,7855
2022-04-17T21,ERCO,SUN,8154
2022-04-17T22,ERCO,SUN,7931
2022-04-17T23,ERCO,SUN,7763
2022-04-18T00,ERCO,SUN,6312
2022-04-18T01,ERCO,SUN,2134
2022-04-18T02,ERCO,SUN,33
2022-04-18T03,ERCO,SUN,0
2022-04-18T04,ERCO,SUN,0
2022-04-18T05,ERCO,SUN,0
2022-04-18T06,ERCO,SUN,0
2022-04-18T07,ERCO,SUN,0
2022-04-18T08,ERCO,SUN,0
2022-04-18T09,ERCO,SUN,0
2022-04-18T10,ERCO,SUN,0
2022-04-18T11,ERCO,SUN,0
2022-04-18T12,ERCO,SUN,0
2022-04-18T13,ERCO,SUN,421
2022-04-18T14,ERCO,SUN,3882
2022-04-18T15,ERCO,SUN,6190
2022-04-18T16,ERCO,SUN,6909
2022-04-18T17,ERCO,SUN,7539
2022-04-18T18,ERCO,SUN,8115
2022-04-18T19,ERCO,SUN,8461
2022-04-18T20,ERCO,SUN,8457
2022-04-18T21,ERCO,SUN,8529
2022-04-18T22,ERCO,SUN,8221
2022-04-18T23,ERCO,SUN,7546
2022-04-19T00,ERCO,SUN,5664
2022-04-19T01,ERCO,SUN,1788
2022-04-19T02,ERCO,SUN,278
2022-04-19T03,ERCO,SUN,257
2022-04-19T04,ERCO,SUN,257
2022-04-19T05,ERCO,SUN,114
2022-04-19T06,ERCO,SUN,0
2022-04-19T07,ERCO,SUN,0
2022-04-19T08,ERCO,SUN,0
2022-04-19T09,ERCO,SUN,0
2022-04-19T10,ERCO,SUN,0
2022-04-19T11,ERCO,SUN,0
2022-04-19T12,ERCO,SUN,1
2022-04-19T13,ERCO,SUN,248
2022-04-19T14,ERCO,SUN,1583
2022-04-19T15,ERCO,SUN,2400
2022-04-19T16,ERCO,SUN,2299
2022-04-19T17,ERCO,SUN,2743
2022-04-19T18,ERCO,SUN,2886
2022-04-19T19,ERCO,SUN,2828
2022-04-19T20,ERCO,SUN,2718
2022-04-19T21,ERCO,SUN,2422
2022-04-19T22,ERCO,SUN,1935
2022-04-19T23,ERCO,SUN,1310
2022-04-20T00,ERCO,SUN,573
2022-04-20T01,ERCO,SUN,179
2022-04-20T02,ERCO,SUN,5
2022-04-20T03,ERCO,SUN,0
2022-04-20T04,ERCO,SUN,0
2022-04-20T05,ERCO,SUN,0
2022-04-20T06,ERCO,SUN,0
2022-04-20T07,ERCO,SUN,0
2022-04-20T08,ERCO,SUN,0
2022-04-20T09,ERCO,SUN,0
2022-04-20T10,ERCO,SUN,0
2022-04-20T11,ERCO,SUN,0
2022-04-20T12,ERCO,SUN,0
2022-04-20T13,ERCO,SUN,158
2022-04-20T14,ERCO,SUN,1312
2022-04-20T15,ERCO,SUN,2039
2022-04-20T16,ERCO,SUN,2633
2022-04-20T17,ERCO,SUN,3110
2022-04-20T18,ERCO,SUN,4973
2022-04-20T19,ERCO,SUN,6889
2022-04-20T20,ERCO,SUN,7287
2022-04-20T21,ERCO,SUN,7077
2022-04-20T22,ERCO,SUN,7101
2022-04-20T23,ERCO,SUN,6699
2022-04-21T00,ERCO,SUN,5449
2022-04-21T01,ERCO,SUN,2136
2022-04-21T02,ERCO,SUN,41
2022-04-21T03,ERCO,SUN,0
2022-04-21T04,ERCO,SUN,0
2022-04-21T05,ERCO,SUN,0
2022-04-21T06,ERCO,SUN,0
2022-04-21T07,ERCO,SUN,0
2022-04-21T08,ERCO,SUN,0
2022-04-21T09,ERCO,SUN,0
2022-04-21T10,ERCO,SUN,0
2022-04-21T11,ERCO,SUN,0
2022-04-21T12,ERCO,SUN,0
2022-04-21T13,ERCO,SUN,361
2022-04-21T14,ERCO,SUN,2824
2022-04-21T15,ERCO,SUN,3149
2022-04-21T16,ERCO,SUN,4326
2022-04-21T17,ERCO,SUN,5837
2022-04-21T18,ERCO,SUN,7383
2022-04-21T19,ERCO,SUN,7665
2022-04-21T20,ERCO,SUN,7746
2022-04-21T21,ERCO,SUN,7258
2022-04-21T22,ERCO,SUN,6050
2022-04-21T23,ERCO,SUN,4045
2022-04-22T00,ERCO,SUN,2683
2022-04-22T01,ERCO,SUN,885
2022-04-22T02,ERCO,SUN,33
2022-04-22T03,ERCO,SUN,0
2022-04-22T04,ERCO,SUN,0
2022-04-22T05,ERCO,SUN,0
2022-04-22T06,ERCO,SUN,0
2022-04-22T07,ERCO,SUN,0
2022-04-22T08,ERCO,SUN,0
2022-04-22T09,ERCO,SUN,0
2022-04-22T10,ERCO,SUN,0
2022-04-22T11,ERCO,SUN,0
2022-04-22T12,ERCO,SUN,0
2022-04-22T13,ERCO,SUN,217
2022-04-22T14,ERCO,SUN,1159
2022-04-22T15,ERCO,SUN,1593
2022-04-22T16,ERCO,SUN,1720
2022-04-22T17,ERCO,SUN,1629
2022-04-22T18,ERCO,SUN,1923
2022-04-22T19,ERCO,SUN,2054
2022-04-22T20,ERCO,SUN,2155
2022-04-22T21,ERCO,SUN,2418
2022-04-22T22,ERCO,SUN,2599
2022-04-22T23,ERCO,SUN,2627
2022-04-23T00,ERCO,SUN,2037
2022-04-23T01,ERCO,SUN,824
2022-04-23T02,ERCO,SUN,26
2022-04-23T03,ERCO,SUN,0
2022-04-23T04,ERCO,SUN,0
2022-04-23T05,ERCO,SUN,0
2022-04-23T06,ERCO,SUN,0
2022-04-23T07,ERCO,SUN,0
2022-04-23T08,ERCO,SUN,0
2022-04-23T09,ERCO,SUN,0
2022-04-23T10,ERCO,SUN,0
2022-04-23T11,ERCO,SUN,0
2022-04-23T12,ERCO,SUN,1
2022-04-23T13,ERCO,SUN,283
2022-04-23T14,ERCO,SUN,1429
2022-04-23T15,ERCO,SUN,2114
2022-04-23T16,ERCO,SUN,3311
2022-04-23T17,ERCO,SUN,4313
2022-04-23T18,ERCO,SUN,5487
2022-04-23T19,ERCO,SUN,6501
2022-04-23T20,ERCO,SUN,6484
2022-04-23T21,ERCO,SUN,5552
2022-04-23T22,ERCO,SUN,5050
2022-04-23T23,ERCO,SUN,4733
2022-04-24T00,ERCO,SUN,3419
2022-04-24T01,ERCO,SUN,1617
2022-04-24T02,ERCO,SUN,61
2022-04-24T03,ERCO,SUN,0
2022-04-24T04,ERCO,SUN,0
2022-04-24T05,ERCO,SUN,0
2022-04-24T06,ERCO,SUN,0
2022-04-24T07,ERCO,SUN,0
2022-04-24T08,ERCO,SUN,0
2022-04-24T09,ERCO,SUN,0
2022-04-24T10,ERCO,SUN,0
2022-04-24T11,ERCO,SUN,0
2022-04-24T12,ERCO,SUN,1
2022-04-24T13,ERCO,SUN,328
2022-04-24T14,ERCO,SUN,2527
2022-04-24T15,ERCO,SUN,3913
2022-04-24T16,ERCO,SUN,4757
2022-04-24T17,ERCO,SUN,5755
2022-04-24T18,ERCO,SUN,5834
2022-04-24T19,ERCO,SUN,5739
2022-04-24T20,ERCO,SUN,6365
2022-04-24T21,ERCO,SUN,6167
2022-04-24T22,ERCO,SUN,6067
2022-04-24T23,ERCO,SUN,5711
2022-04-25T00,ERCO,SUN,4738
2022-04-25T01,ERCO,SUN,1782
2022-04-25T02,ERCO,SUN,51
2022-04-25T03,ERCO,SUN,0
2022-04-25T04,ERCO,SUN,0
