period,respondent,fueltype,value
2023-07-08T11,ERCO,SUN,0
2023-07-08T12,ERCO,SUN,21
2023-07-08T13,ERCO,SUN,1460
2023-07-08T14,ERCO,SUN,4517
2023-07-08T15,ERCO,SUN,6442
2023-07-08T16,ERCO,SUN,9161
2023-07-08T17,ERCO,SUN,10497
2023-07-08T18,ERCO,SUN,11432
2023-07-08T19,ERCO,SUN,12100
2023-07-08T20,ERCO,SUN,11989
2023-07-08T21,ERCO,SUN,11653
2023-07-08T22,ERCO,SUN,11181
2023-07-08T23,ERCO,SUN,10885
2023-07-09T00,ERCO,SUN,9903
2023-07-09T01,ERCO,SUN,5630
2023-07-09T02,ERCO,SUN,644
2023-07-09T03,ERCO,SUN,0
2023-07-09T04,ERCO,SUN,0
2023-07-09T05,ERCO,SUN,0
2023-07-09T06,ERCO,SUN,0
2023-07-09T07,ERCO,SUN,0
2023-07-09T08,ERCO,SUN,0
2023-07-09T09,ERCO,SUN,0
2023-07-09T10,ERCO,SUN,0
2023-07-09T11,ERCO,SUN,0
2023-07-09T12,ERCO,SUN,16
2023-07-09T13,ERCO,SUN,1890
2023-07-09T14,ERCO,SUN,6088
2023-07-09T15,ERCO,SUN,8462
2023-07-09T16,ERCO,SUN,9542
2023-07-09T17,ERCO,SUN,10533
2023-07-09T18,ERCO,SUN,11172
2023-07-09T19,ERCO,SUN,11583
2023-07-09T20,ERCO,SUN,11659
2023-07-09T21,ERCO,SUN,11442
2023-07-09T22,ERCO,SUN,11453
2023-07-09T23,ERCO,SUN,11128
2023-07-10T00,ERCO,SUN,9656
2023-07-10T01,ERCO,SUN,5136
2023-07-10T02,ERCO,SUN,639
2023-07-10T03,ERCO,SUN,0
2023-07-10T04,ERCO,SUN,0
2023-07-10T05,ERCO,SUN,0
2023-07-10T06,ERCO,SUN,0
2023-07-10T07,ERCO,SUN,0
2023-07-10T08,ERCO,SUN,0
2023-07-10T09,ERCO,SUN,0
2023-07-10T10,ERCO,SUN,0
2023-07-10T11,ERCO,SUN,0
2023-07-10T12,ERCO,SUN,19
2023-07-10T13,ERCO,SUN,2191
2023-07-10T14,ERCO,SUN,7723
2023-07-10T15,ERCO,SUN,10065
2023-07-10T16,ERCO,SUN,11417
2023-07-10T17,ERCO,SUN,12242
2023-07-10T18,ERCO,SUN,12518
2023-07-10T19,ERCO,SUN,12340
2023-07-10T20,ERCO,SUN,12312
2023-07-10T21,ERCO,SUN,11697
2023-07-10T22,ERCO,SUN,10881
2023-07-10T23,ERCO,SUN,10603
2023-07-11T00,ERCO,SUN,8825
2023-07-11T01,ERCO,SUN,3633
2023-07-11T02,ERCO,SUN,270
2023-07-11T03,ERCO,SUN,0
2023-07-11T04,ERCO,SUN,0
2023-07-11T05,ERCO,SUN,0
2023-07-11T06,ERCO,SUN,0
2023-07-11T07,ERCO,SUN,0
2023-07-11T08,ERCO,SUN,0
2023-07-11T09,ERCO,SUN,0
2023-07-11T10,ERCO,SUN,0
2023-07-11T11,ERCO,SUN,0
2023-07-11T12,ERCO,SUN,13
2023-07-11T13,ERCO,SUN,1042
2023-07-11T14,ERCO,SUN,4294
2023-07-11T15,ERCO,SUN,7125
2023-07-11T16,ERCO,SUN,8515
2023-07-11T17,ERCO,SUN,9462
2023-07-11T18,ERCO,SUN,10450
2023-07-11T19,ERCO,SUN,11170
2023-07-11T20,ERCO,SUN,10978
2023-07-11T21,ERCO,SUN,10887
2023-07-11T22,ERCO,SUN,10888
2023-07-11T23,ERCO,SUN,10723
2023-07-12T00,ERCO,SUN,9841
2023-07-12T01,ERCO,SUN,5414
2023-07-12T02,ERCO,SUN,624
2023-07-12T03,ERCO,SUN,0
2023-07-12T04,ERCO,SUN,0
2023-07-12T05,ERCO,SUN,0
2023-07-12T06,ERCO,SUN,0
2023-07-12T07,ERCO,SUN,0
2023-07-12T08,ERCO,SUN,0
2023-07-12T09,ERCO,SUN,0
2023-07-12T10,ERCO,SUN,0
2023-07-12T11,ERCO,SUN,0
2023-07-12T12,ERCO,SUN,28
2023-07-12T13,ERCO,SUN,2192
2023-07-12T14,ERCO,SUN,7707
2023-07-12T15,ERCO,SUN,9110
2023-07-12T16,ERCO,SUN,9994
2023-07-12T17,ERCO,SUN,11470
2023-07-12T18,ERCO,SUN,12296
2023-07-12T19,ERCO,SUN,12772
2023-07-12T20,ERCO,SUN,12512
2023-07-12T21,ERCO,SUN,11693
2023-07-12T22,ERCO,SUN,11029
2023-07-12T23,ERCO,SUN,10538
2023-07-13T00,ERCO,SUN,9245
2023-07-13T01,ERCO,SUN,4474
2023-07-13T02,ERCO,SUN,394
2023-07-13T03,ERCO,SUN,0
2023-07-13T04,ERCO,SUN,1
2023-07-13T05,ERCO,SUN,0
2023-07-13T06,ERCO,SUN,0
2023-07-13T07,ERCO,SUN,0
2023-07-13T08,ERCO,SUN,0
2023-07-13T09,ERCO,SUN,0
2023-07-13T10,ERCO,SUN,0
2023-07-13T11,ERCO,SUN,0
2023-07-13T12,ERCO,SUN,12
2023-07-13T13,ERCO,SUN,1689
2023-07-13T14,ERCO,SUN,6337
2023-07-13T15,ERCO,SUN,9442
2023-07-13T16,ERCO,SUN,10859
2023-07-13T17,ERCO,SUN,11361
2023-07-13T18,ERCO,SUN,12021
2023-07-13T19,ERCO,SUN,12489
2023-07-13T20,ERCO,SUN,12454
2023-07-13T21,ERCO,SUN,12149
2023-07-13T22,ERCO,SUN,12102
2023-07-13T23,ERCO,SUN,11638
2023-07-14T00,ERCO,SUN,9731
2023-07-14T01,ERCO,SUN,5107
2023-07-14T02,ERCO,SUN,471
2023-07-14T03,ERCO,SUN,0
2023-07-14T04,ERCO,SUN,9
2023-07-14T05,ERCO,SUN,0
2023-07-14T06,ERCO,SUN,0
2023-07-14T07,ERCO,SUN,0
2023-07-14T08,ERCO,SUN,0
2023-07-14T09,ERCO,SUN,0
2023-07-14T10,ERCO,SUN,0
2023-07-14T11,ERCO,SUN,0
2023-07-14T12,ERCO,SUN,10
2023-07-14T13,ERCO,SUN,1415
2023-07-14T14,ERCO,SUN,5749
2023-07-14T15,ERCO,SUN,8919
2023-07-14T16,ERCO,SUN,10267
2023-07-14T17,ERCO,SUN,10979
2023-07-14T18,ERCO,SUN,11744
2023-07-14T19,ERCO,SUN,11960
2023-07-14T20,ERCO,SUN,12019
2023-07-14T21,ERCO,SUN,12194
2023-07-14T22,ERCO,SUN,11764
2023-07-14T23,ERCO,SUN,11130
2023-07-15T00,ERCO,SUN,9722
2023-07-15T01,ERCO,SUN,5249
2023-07-15T02,ERCO,SUN,593
2023-07-15T03,ERCO,SUN,7
2023-07-15T04,ERCO,SUN,7
2023-07-15T05,ERCO,SUN,7
2023-07-15T06,ERCO,SUN,7
2023-07-15T07,ERCO,SUN,7
2023-07-15T08,ERCO,SUN,7
2023-07-15T09,ERCO,SUN,7
2023-07-15T10,ERCO,SUN,7
2023-07-15T11,ERCO,SUN,7
2023-07-15T12,ERCO,SUN,24
2023-07-15T13,ERCO,SUN,1673
2023-07-15T14,ERCO,SUN,6380
2023-07-15T15,ERCO,SUN,9039
2023-07-15T16,ERCO,SUN,10700
2023-07-15T17,ERCO,SUN,11116
2023-07-15T18,ERCO,SUN,11446
2023-07-15T19,ERCO,SUN,11419
2023-07-15T20,ERCO,SUN,11935
2023-07-15T21,ERCO,SUN,11777
2023-07-15T22,ERCO,SUN,11306
2023-07-15T23,ERCO,SUN,10778
2023-07-16T00,ERCO,SUN,8677
2023-07-16T01,ERCO,SUN,4211
2023-07-16T02,ERCO,SUN,404
2023-07-16T03,ERCO,SUN,0
2023-07-16T04,ERCO,SUN,0
2023-07-16T05,ERCO,SUN,0
2023-07-16T06,ERCO,SUN,0
2023-07-16T07,ERCO,SUN,0
2023-07-16T08,ERCO,SUN,0
2023-07-16T09,ERCO,SUN,0
2023-07-16T10,ERCO,SUN,0
2023-07-16T11,ERCO,SUN,0
2023-07-16T12,ERCO,SUN,11
2023-07-16T13,ERCO,SUN,1121
2023-07-16T14,ERCO,SUN,5058
2023-07-16T15,ERCO,SUN,8185
2023-07-16T16,ERCO,SUN,10933
2023-07-16T17,ERCO,SUN,11290
2023-07-16T18,ERCO,SUN,10847
2023-07-16T19,ERCO,SUN,10840
2023-07-16T20,ERCO,SUN,11257
2023-07-16T21,ERCO,SUN,11119
2023-07-16T22,ERCO,SUN,11421
2023-07-16T23,ERCO,SUN,11392
2023-07-17T00,ERCO,SUN,9888
2023-07-17T01,ERCO,SUN,5358
2023-07-17T02,ERCO,SUN,625
2023-07-17T03,ERCO,SUN,6
2023-07-17T04,ERCO,SUN,0
2023-07-17T05,ERCO,SUN,0
2023-07-17T06,ERCO,SUN,0
2023-07-17T07,ERCO,SUN,0
2023-07-17T08,ERCO,SUN,0
2023-07-17T09,ERCO,SUN,0
2023-07-17T10,ERCO,SUN,0
2023-07-17T11,ERCO,SUN,0
2023-07-17T12,ERCO,SUN,20
2023-07-17T13,ERCO,SUN,2279
2023-07-17T14,ERCO,SUN,8774
2023-07-17T15,ERCO,SUN,11671
2023-07-17T16,ERCO,SUN,12490
2023-07-17T17,ERCO,SUN,13112
2023-07-17T18,ERCO,SUN,13300
2023-07-17T19,ERCO,SUN,13174
2023-07-17T20,ERCO,SUN,13062
2023-07-17T21,ERCO,SUN,12673
2023-07-17T22,ERCO,SUN,12243
2023-07-17T23,ERCO,SUN,11759
2023-07-18T00,ERCO,SUN,10295
2023-07-18T01,ERCO,SUN,5680
2023-07-18T02,ERCO,SUN,579
2023-07-18T03,ERCO,SUN,0
2023-07-18T04,ERCO,SUN,0
2023-07-18T05,ERCO,SUN,0
2023-07-18T06,ERCO,SUN,0
2023-07-18T07,ERCO,SUN,0
2023-07-18T08,ERCO,SUN,0
2023-07-18T09,ERCO,SUN,0
2023-07-18T10,ERCO,SUN,0
2023-07-18T11,ERCO,SUN,0
2023-07-18T12,ERCO,SUN,23
2023-07-18T13,ERCO,SUN,2214
2023-07-18T14,ERCO,SUN,7602
2023-07-18T15,ERCO,SUN,8453
2023-07-18T16,ERCO,SUN,9269
2023-07-18T17,ERCO,SUN,10444
2023-07-18T18,ERCO,SUN,11299
2023-07-18T19,ERCO,SUN,11119
2023-07-18T20,ERCO,SUN,10894
2023-07-18T21,ERCO,SUN,10926
2023-07-18T22,ERCO,SUN,11008
2023-07-18T23,ERCO,SUN,10992
2023-07-19T00,ERCO,SUN,9832
2023-07-19T01,ERCO,SUN,5677
2023-07-19T02,ERCO,SUN,695
2023-07-19T03,ERCO,SUN,0
2023-07-19T04,ERCO,SUN,0
2023-07-19T05,ERCO,SUN,0
2023-07-19T06,ERCO,SUN,0
2023-07-19T07,ERCO,SUN,0
2023-07-19T08,ERCO,SUN,0
2023-07-19T09,ERCO,SUN,0
2023-07-19T10,ERCO,SUN,0
2023-07-19T11,ERCO,SUN,0
2023-07-19T12,ERCO,SUN,22
2023-07-19T13,ERCO,SUN,2280
2023-07-19T14,ERCO,SUN,7488
2023-07-19T15,ERCO,SUN,8773
2023-07-19T16,ERCO,SUN,10311
2023-07-19T17,ERCO,SUN,11371
2023-07-19T18,ERCO,SUN,12758
2023-07-19T19,ERCO,SUN,13111
2023-07-19T20,ERCO,SUN,13105
2023-07-19T21,ERCO,SUN,12978
2023-07-19T22,ERCO,SUN,12804
2023-07-19T23,ERCO,SUN,12265
2023-07-20T00,ERCO,SUN,10608
2023-07-20T01,ERCO,SUN,5736
2023-07-20T02,ERCO,SUN,680
2023-07-20T03,ERCO,SUN,2
2023-07-20T04,ERCO,SUN,1
2023-07-20T05,ERCO,SUN,0
2023-07-20T06,ERCO,SUN,0
2023-07-20T07,ERCO,SUN,0
2023-07-20T08,ERCO,SUN,0
2023-07-20T09,ERCO,SUN,0
2023-07-20T10,ERCO,SUN,0
2023-07-20T11,ERCO,SUN,0
2023-07-20T12,ERCO,SUN,10
2023-07-20T13,ERCO,SUN,1848
2023-07-20T14,ERCO,SUN,7302
2023-07-20T15,ERCO,SUN,10400
2023-07-20T16,ERCO,SUN,12205
2023-07-20T17,ERCO,SUN,12581
2023-07-20T18,ERCO,SUN,12752
2023-07-20T19,ERCO,SUN,13086
2023-07-20T20,ERCO,SUN,12948
2023-07-20T21,ERCO,SUN,12917
2023-07-20T22,ERCO,SUN,12496
2023-07-20T23,ERCO,SUN,11354
2023-07-21T00,ERCO,SUN,9762
2023-07-21T01,ERCO,SUN,5015
2023-07-21T02,ERCO,SUN,520
2023-07-21T03,ERCO,SUN,0
2023-07-21T04,ERCO,SUN,0
2023-07-21T05,ERCO,SUN,0
2023-07-21T06,ERCO,SUN,0
2023-07-21T07,ERCO,SUN,0
2023-07-21T08,ERCO,SUN,0
2023-07-21T09,ERCO,SUN,0
2023-07-21T10,ERCO,SUN,0
2023-07-21T11,ERCO,SUN,0
2023-07-21T12,ERCO,SUN,18
2023-07-21T13,ERCO,SUN,1824
2023-07-21T14,ERCO,SUN,7659
2023-07-21T15,ERCO,SUN,10755
2023-07-21T16,ERCO,SUN,11789
2023-07-21T17,ERCO,SUN,12208
2023-07-21T18,ERCO,SUN,12258
2023-07-21T19,ERCO,SUN,12583
2023-07-21T20,ERCO,SUN,12260
2023-07-21T21,ERCO,SUN,11497
2023-07-21T22,ERCO,SUN,11177
2023-07-21T23,ERCO,SUN,10758
2023-07-22T00,ERCO,SUN,9089
2023-07-22T01,ERCO,SUN,4573
2023-07-22T02,ERCO,SUN,511
2023-07-22T03,ERCO,SUN,3
2023-07-22T04,ERCO,SUN,0
2023-07-22T05,ERCO,SUN,0
2023-07-22T06,ERCO,SUN,0
2023-07-22T07,ERCO,SUN,0
2023-07-22T08,ERCO,SUN,0
2023-07-22T09,ERCO,SUN,0
2023-07-22T10,ERCO,SUN,0
2023-07-22T11,ERCO,SUN,0
2023-07-22T12,ERCO,SUN,16
2023-07-22T13,ERCO,SUN,1738
2023-07-22T14,ERCO,SUN,7060
2023-07-22T15,ERCO,SUN,10384
2023-07-22T16,ERCO,SUN,11865
2023-07-22T17,ERCO,SUN,12110
2023-07-22T18,ERCO,SUN,12420
2023-07-22T19,ERCO,SUN,12532
2023-07-22T20,ERCO,SUN,12546
2023-07-22T21,ERCO,SUN,12462
2023-07-22T22,ERCO,SUN,12127
2023-07-22T23,ERCO,SUN,11172
2023-07-23T00,ERCO,SUN,9577
2023-07-23T01,ERCO,SUN,4896
2023-07-23T02,ERCO,SUN,482
2023-07-23T03,ERCO,SUN,0
2023-07-23T04,ERCO,SUN,0
2023-07-23T05,ERCO,SUN,0
2023-07-23T06,ERCO,SUN,0
2023-07-23T07,ERCO,SUN,0
2023-07-23T08,ERCO,SUN,0
2023-07-23T09,ERCO,SUN,0
2023-07-23T10,ERCO,SUN,0
2023-07-23T11,ERCO,SUN,0
2023-07-23T12,ERCO,SUN,19
2023-07-23T13,ERCO,SUN,2031
2023-07-23T14,ERCO,SUN,8105
2023-07-23T15,ERCO,SUN,11369
2023-07-23T16,ERCO,SUN,11999
2023-07-23T17,ERCO,SUN,12303
2023-07-23T18,ERCO,SUN,12886
2023-07-23T19,ERCO,SUN,12634
2023-07-23T20,ERCO,SUN,12382
2023-07-23T21,ERCO,SUN,11727
2023-07-23T22,ERCO,SUN,10930
2023-07-23T23,ERCO,SUN,9971
2023-07-24T00,ERCO,SUN,8271
2023-07-24T01,ERCO,SUN,4761
2023-07-24T02,ERCO,SUN,505
2023-07-24T03,ERCO,SUN,0
2023-07-24T04,ERCO,SUN,0
2023-07-24T05,ERCO,SUN,0
2023-07-24T06,ERCO,SUN,0
2023-07-24T07,ERCO,SUN,0
2023-07-24T08,ERCO,SUN,0
2023-07-24T09,ERCO,SUN,0
2023-07-24T10,ERCO,SUN,0
2023-07-24T11,ERCO,SUN,0
2023-07-24T12,ERCO,SUN,17
2023-07-24T13,ERCO,SUN,2140
2023-07-24T14,ERCO,SUN,8657
2023-07-24T15,ERCO,SUN,11476
2023-07-24T16,ERCO,SUN,12383
2023-07-24T17,ERCO,SUN,12426
2023-07-24T18,ERCO,SUN,12299
2023-07-24T19,ERCO,SUN,12723
2023-07-24T20,ERCO,SUN,12626
2023-07-24T21,ERCO,SUN,12274
2023-07-24T22,ERCO,SUN,11938
2023-07-24T23,ERCO,SUN,11646
2023-07-25T00,ERCO,SUN,9864
2023-07-25T01,ERCO,SUN,5208
2023-07-25T02,ERCO,SUN,593
2023-07-25T03,ERCO,SUN,0
2023-07-25T04,ERCO,SUN,0
2023-07-25T05,ERCO,SUN,0
2023-07-25T06,ERCO,SUN,0
2023-07-25T07,ERCO,SUN,0
2023-07-25T08,ERCO,SUN,0
2023-07-25T09,ERCO,SUN,0
2023-07-25T10,ERCO,SUN,0
2023-07-25T11,ERCO,SUN,0
2023-07-25T12,ERCO,SUN,15
2023-07-25T13,ERCO,SUN,1952
2023-07-25T14,ERCO,SUN,8253
2023-07-25T15,ERCO,SUN,11633
2023-07-25T16,ERCO,SUN,12492
2023-07-25T17,ERCO,SUN,12882
2023-07-25T18,ERCO,SUN,12903
2023-07-25T19,ERCO,SUN,12889
2023-07-25T20,ERCO,SUN,12605
2023-07-25T21,ERCO,SUN,12438
2023-07-25T22,ERCO,SUN,11894
2023-07-25T23,ERCO,SUN,11313
2023-07-26T00,ERCO,SUN,9676
2023-07-26T01,ERCO,SUN,4945
2023-07-26T02,ERCO,SUN,524
2023-07-26T03,ERCO,SUN,1
2023-07-26T04,ERCO,SUN,0
2023-07-26T05,ERCO,SUN,0
2023-07-26T06,ERCO,SUN,0
2023-07-26T07,ERCO,SUN,0
2023-07-26T08,ERCO,SUN,0
2023-07-26T09,ERCO,SUN,0
2023-07-26T10,ERCO,SUN,0
2023-07-26T11,ERCO,SUN,0
2023-07-26T12,ERCO,SUN,9
2023-07-26T13,ERCO,SUN,1916
2023-07-26T14,ERCO,SUN,8460
2023-07-26T15,ERCO,SUN,11847
2023-07-26T16,ERCO,SUN,12750
2023-07-26T17,ERCO,SUN,13232
2023-07-26T18,ERCO,SUN,13082
2023-07-26T19,ERCO,SUN,12877
2023-07-26T20,ERCO,SUN,12797
2023-07-26T21,ERCO,SUN,12781
2023-07-26T22,ERCO,SUN,12823
2023-07-26T23,ERCO,SUN,11950
2023-07-27T00,ERCO,SUN,9849
2023-07-27T01,ERCO,SUN,4919
2023-07-27T02,ERCO,SUN,604
2023-07-27T03,ERCO,SUN,8
2023-07-27T04,ERCO,SUN,0
2023-07-27T05,ERCO,SUN,0
2023-07-27T06,ERCO,SUN,0
2023-07-27T07,ERCO,SUN,0
2023-07-27T08,ERCO,SUN,0
2023-07-27T09,ERCO,SUN,0
2023-07-27T10,ERCO,SUN,0
2023-07-27T11,ERCO,SUN,0
2023-07-27T12,ERCO,SUN,11
2023-07-27T13,ERCO,SUN,1738
2023-07-27T14,ERCO,SUN,8088
2023-07-27T15,ERCO,SUN,11557
2023-07-27T16,ERCO,SUN,12673
2023-07-27T17,ERCO,SUN,13215
2023-07-27T18,ERCO,SUN,12826
2023-07-27T19,ERCO,SUN,13050
2023-07-27T20,ERCO,SUN,13255
2023-07-27T21,ERCO,SUN,13151
2023-07-27T22,ERCO,SUN,12874
2023-07-27T23,ERCO,SUN,11949
2023-07-28T00,ERCO,SUN,9878
2023-07-28T01,ERCO,SUN,4746
2023-07-28T02,ERCO,SUN,532
2023-07-28T03,ERCO,SUN,2
2023-07-28T04,ERCO,SUN,0
2023-07-28T05,ERCO,SUN,0
2023-07-28T06,ERCO,SUN,0
2023-07-28T07,ERCO,SUN,0
2023-07-28T08,ERCO,SUN,0
2023-07-28T09,ERCO,SUN,0
2023-07-28T10,ERCO,SUN,0
2023-07-28T11,ERCO,SUN,0
2023-07-28T12,ERCO,SUN,9
2023-07-28T13,ERCO,SUN,1713
2023-07-28T14,ERCO,SUN,7916
2023-07-28T15,ERCO,SUN,11546
2023-07-28T16,ERCO,SUN,12506
2023-07-28T17,ERCO,SUN,13275
2023-07-28T18,ERCO,SUN,13184
2023-07-28T19,ERCO,SUN,13127
2023-07-28T20,ERCO,SUN,12869
2023-07-28T21,ERCO,SUN,12506
2023-07-28T22,ERCO,SUN,12064
2023-07-28T23,ERCO,SUN,11128
2023-07-29T00,ERCO,SUN,9412
2023-07-29T01,ERCO,SUN,4534
2023-07-29T02,ERCO,SUN,371
2023-07-29T03,ERCO,SUN,1
2023-07-29T04,ERCO,SUN,0
2023-07-29T05,ERCO,SUN,0
2023-07-29T06,ERCO,SUN,0
2023-07-29T07,ERCO,SUN,0
2023-07-29T08,ERCO,SUN,0
2023-07-29T09,ERCO,SUN,0
2023-07-29T10,ERCO,SUN,0
2023-07-29T11,ERCO,SUN,0
2023-07-29T12,ERCO,SUN,10
2023-07-29T13,ERCO,SUN,1734
2023-07-29T14,ERCO,SUN,7658
2023-07-29T15,ERCO,SUN,11026
2023-07-29T16,ERCO,SUN,12478
2023-07-29T17,ERCO,SUN,12840
2023-07-29T18,ERCO,SUN,12797
2023-07-29T19,ERCO,SUN,12955
2023-07-29T20,ERCO,SUN,12420
2023-07-29T21,ERCO,SUN,12037
2023-07-29T22,ERCO,SUN,11757
2023-07-29T23,ERCO,SUN,11088
2023-07-30T00,ERCO,SUN,9460
2023-07-30T01,ERCO,SUN,4441
2023-07-30T02,ERCO,SUN,392
2023-07-30T03,ERCO,SUN,0
2023-07-30T04,ERCO,SUN,0
2023-07-30T05,ERCO,SUN,0
2023-07-30T06,ERCO,SUN,0
2023-07-30T07,ERCO,SUN,0
2023-07-30T08,ERCO,SUN,0
2023-07-30T09,ERCO,SUN,0
2023-07-30T10,ERCO,SUN,0
2023-07-30T11,ERCO,SUN,0
2023-07-30T12,ERCO,SUN,8
2023-07-30T13,ERCO,SUN,1839
2023-07-30T14,ERCO,SUN,8397
2023-07-30T15,ERCO,SUN,11714
2023-07-30T16,ERCO,SUN,12776
2023-07-30T17,ERCO,SUN,12996
2023-07-30T18,ERCO,SUN,12729
2023-07-30T19,ERCO,SUN,12608
2023-07-30T20,ERCO,SUN,12375
2023-07-30T21,ERCO,SUN,11818
2023-07-30T22,ERCO,SUN,11409
2023-07-30T23,ERCO,SUN,10523
2023-07-31T00,ERCO,SUN,8994
2023-07-31T01,ERCO,SUN,4264
2023-07-31T02,ERCO,SUN,372
2023-07-31T03,ERCO,SUN,0
2023-07-31T04,ERCO,SUN,0
2023-07-31T05,ERCO,SUN,0
2023-07-31T06,ERCO,SUN,0
2023-07-31T07,ERCO,SUN,0
2023-07-31T08,ERCO,SUN,0
2023-07-31T09,ERCO,SUN,0
2023-07-31T10,ERCO,SUN,0
2023-07-31T11,ERCO,SUN,0
2023-07-31T12,ERCO,SUN,5
2023-07-31T13,ERCO,SUN,1726
2023-07-31T14,ERCO,SUN,8116
2023-07-31T15,ERCO,SUN,11538
2023-07-31T16,ERCO,SUN,12604
2023-07-31T17,ERCO,SUN,13167
2023-07-31T18,ERCO,SUN,13176
2023-07-31T19,ERCO,SUN,12914
2023-07-31T20,ERCO,SUN,12469
2023-07-31T21,ERCO,SUN,11931
2023-07-31T22,ERCO,SUN,11315
2023-07-31T23,ERCO,SUN,10312
2023-08-01T00,ERCO,SUN,7883
2023-08-01T01,ERCO,SUN,2935
2023-08-01T02,ERCO,SUN,179
2023-08-01T03,ERCO,SUN,12
2023-08-01T04,ERCO,SUN,10
2023-08-01T05,ERCO,SUN,0
2023-08-01T06,ERCO,SUN,0
2023-08-01T07,ERCO,SUN,0
2023-08-01T08,ERCO,SUN,0
2023-08-01T09,ERCO,SUN,0
2023-08-01T10,ERCO,SUN,0
2023-08-01T11,ERCO,SUN,0
2023-08-01T12,ERCO,SUN,3
2023-08-01T13,ERCO,SUN,1501
2023-08-01T14,ERCO,SUN,7632
2023-08-01T15,ERCO,SUN,11017
2023-08-01T16,ERCO,SUN,11772
2023-08-01T17,ERCO,SUN,12589
2023-08-01T18,ERCO,SUN,13001
2023-08-01T19,ERCO,SUN,12691
2023-08-01T20,ERCO,SUN,12439
2023-08-01T21,ERCO,SUN,11819
2023-08-01T22,ERCO,SUN,11025
2023-08-01T23,ERCO,SUN,10338
2023-08-02T00,ERCO,SUN,8477
2023-08-02T01,ERCO,SUN,3105
2023-08-02T02,ERCO,SUN,127
2023-08-02T03,ERCO,SUN,0
2023-08-02T04,ERCO,SUN,0
2023-08-02T05,ERCO,SUN,0
2023-08-02T06,ERCO,SUN,0
2023-08-02T07,ERCO,SUN,0
2023-08-02T08,ERCO,SUN,0
2023-08-02T09,ERCO,SUN,0
2023-08-02T10,ERCO,SUN,0
2023-08-02T11,ERCO,SUN,0
2023-08-02T12,ERCO,SUN,8
2023-08-02T13,ERCO,SUN,1762
2023-08-02T14,ERCO,SUN,8301
2023-08-02T15,ERCO,SUN,11718
2023-08-02T16,ERCO,SUN,12820
2023-08-02T17,ERCO,SUN,13288
2023-08-02T18,ERCO,SUN,13348
2023-08-02T19,ERCO,SUN,13222
2023-08-02T20,ERCO,SUN,13093
2023-08-02T21,ERCO,SUN,12517
2023-08-02T22,ERCO,SUN,12230
2023-08-02T23,ERCO,SUN,11585
2023-08-03T00,ERCO,SUN,9749
2023-08-03T01,ERCO,SUN,4478
2023-08-03T02,ERCO,SUN,268
2023-08-03T03,ERCO,SUN,0
2023-08-03T04,ERCO,SUN,1
2023-08-03T05,ERCO,SUN,1
2023-08-03T06,ERCO,SUN,1
2023-08-03T07,ERCO,SUN,1
2023-08-03T08,ERCO,SUN,1
2023-08-03T09,ERCO,SUN,1
2023-08-03T10,ERCO,SUN,1
2023-08-03T11,ERCO,SUN,1
2023-08-03T12,ERCO,SUN,5
2023-08-03T13,ERCO,SUN,1771
2023-08-03T14,ERCO,SUN,8161
2023-08-03T15,ERCO,SUN,11196
2023-08-03T16,ERCO,SUN,12408
2023-08-03T17,ERCO,SUN,13107
2023-08-03T18,ERCO,SUN,13161
2023-08-03T19,ERCO,SUN,13089
2023-08-03T20,ERCO,SUN,12858
2023-08-03T21,ERCO,SUN,12755
2023-08-03T22,ERCO,SUN,12098
2023-08-03T23,ERCO,SUN,11460
2023-08-04T00,ERCO,SUN,9359
2023-08-04T01,ERCO,SUN,4449
2023-08-04T02,ERCO,SUN,409
2023-08-04T03,ERCO,SUN,59
2023-08-04T04,ERCO,SUN,0
2023-08-04T05,ERCO,SUN,0
2023-08-04T06,ERCO,SUN,0
2023-08-04T07,ERCO,SUN,0
2023-08-04T08,ERCO,SUN,0
2023-08-04T09,ERCO,SUN,0
2023-08-04T10,ERCO,SUN,0
2023-08-04T11,ERCO,SUN,0
2023-08-04T12,ERCO,SUN,4
2023-08-04T13,ERCO,SUN,1723
2023-08-04T14,ERCO,SUN,8160
2023-08-04T15,ERCO,SUN,12027
2023-08-04T16,ERCO,SUN,13073
2023-08-04T17,ERCO,SUN,13210
2023-08-04T18,ERCO,SUN,13083
2023-08-04T19,ERCO,SUN,12743
2023-08-04T20,ERCO,SUN,12524
2023-08-04T21,ERCO,SUN,12488
2023-08-04T22,ERCO,SUN,12120
2023-08-04T23,ERCO,SUN,11399
2023-08-05T00,ERCO,SUN,9409
2023-08-05T01,ERCO,SUN,4211
2023-08-05T02,ERCO,SUN,277
2023-08-05T03,ERCO,SUN,0
2023-08-05T04,ERCO,SUN,0
2023-08-05T05,ERCO,SUN,0
2023-08-05T06,ERCO,SUN,0
2023-08-05T07,ERCO,SUN,0
2023-08-05T08,ERCO,SUN,0
2023-08-05T09,ERCO,SUN,0
2023-08-05T10,ERCO,SUN,0
2023-08-05T11,ERCO,SUN,0
2023-08-05T12,ERCO,SUN,4
2023-08-05T13,ERCO,SUN,1708
2023-08-05T14,ERCO,SUN,8534
2023-08-05T15,ERCO,SUN,12151
2023-08-05T16,ERCO,SUN,12859
2023-08-05T17,ERCO,SUN,13112
2023-08-05T18,ERCO,SUN,13106
