period,respondent,fueltype,value
2022-03-13T10,ERCO,WND,21672
2022-03-13T11,ERCO,WND,21329
2022-03-13T12,ERCO,WND,21124
2022-03-13T13,ERCO,WND,21121
2022-03-13T14,ERCO,WND,20266
2022-03-13T15,ERCO,WND,17854
2022-03-13T16,ERCO,WND,20293
2022-03-13T17,ERCO,WND,22046
2022-03-13T18,ERCO,WND,22278
2022-03-13T19,ERCO,WND,22152
2022-03-13T20,ERCO,WND,22291
2022-03-13T21,ERCO,WND,22524
2022-03-13T22,ERCO,WND,22745
2022-03-13T23,ERCO,WND,23076
2022-03-14T00,ERCO,WND,23037
2022-03-14T01,ERCO,WND,22575
2022-03-14T02,ERCO,WND,22680
2022-03-14T03,ERCO,WND,22830
2022-03-14T04,ERCO,WND,22976
2022-03-14T05,ERCO,WND,22797
2022-03-14T06,ERCO,WND,23206
2022-03-14T07,ERCO,WND,22943
2022-03-14T08,ERCO,WND,22647
2022-03-14T09,ERCO,WND,22273
2022-03-14T10,ERCO,WND,22042
2022-03-14T11,ERCO,WND,22145
2022-03-14T12,ERCO,WND,22285
2022-03-14T13,ERCO,WND,22341
2022-03-14T14,ERCO,WND,21302
2022-03-14T15,ERCO,WND,18569
2022-03-14T16,ERCO,WND,19113
2022-03-14T17,ERCO,WND,19726
2022-03-14T18,ERCO,WND,19604
2022-03-14T19,ERCO,WND,20285
2022-03-14T20,ERCO,WND,20368
2022-03-14T21,ERCO,WND,20621
2022-03-14T22,ERCO,WND,20613
2022-03-14T23,ERCO,WND,20674
2022-03-15T00,ERCO,WND,21163
2022-03-15T01,ERCO,WND,21766
2022-03-15T02,ERCO,WND,20571
2022-03-15T03,ERCO,WND,21020
2022-03-15T04,ERCO,WND,19759
2022-03-15T05,ERCO,WND,17508
2022-03-15T06,ERCO,WND,14971
2022-03-15T07,ERCO,WND,13541
2022-03-15T08,ERCO,WND,12276
2022-03-15T09,ERCO,WND,13017
2022-03-15T10,ERCO,WND,14591
2022-03-15T11,ERCO,WND,15451
2022-03-15T12,ERCO,WND,16201
2022-03-15T13,ERCO,WND,16535
2022-03-15T14,ERCO,WND,16558
2022-03-15T15,ERCO,WND,13094
2022-03-15T16,ERCO,WND,12208
2022-03-15T17,ERCO,WND,10799
2022-03-15T18,ERCO,WND,8837
2022-03-15T19,ERCO,WND,7707
2022-03-15T20,ERCO,WND,7346
2022-03-15T21,ERCO,WND,6582
2022-03-15T22,ERCO,WND,5999
2022-03-15T23,ERCO,WND,4859
2022-03-16T00,ERCO,WND,3717
2022-03-16T01,ERCO,WND,2850
2022-03-16T02,ERCO,WND,3661
2022-03-16T03,ERCO,WND,5637
2022-03-16T04,ERCO,WND,7773
2022-03-16T05,ERCO,WND,10091
2022-03-16T06,ERCO,WND,13089
2022-03-16T07,ERCO,WND,15750
2022-03-16T08,ERCO,WND,17235
2022-03-16T09,ERCO,WND,17888
2022-03-16T10,ERCO,WND,18551
2022-03-16T11,ERCO,WND,19604
2022-03-16T12,ERCO,WND,20161
2022-03-16T13,ERCO,WND,20472
2022-03-16T14,ERCO,WND,19275
2022-03-16T15,ERCO,WND,16728
2022-03-16T16,ERCO,WND,16051
2022-03-16T17,ERCO,WND,16432
2022-03-16T18,ERCO,WND,15634
2022-03-16T19,ERCO,WND,14463
2022-03-16T20,ERCO,WND,13815
2022-03-16T21,ERCO,WND,14469
2022-03-16T22,ERCO,WND,16268
2022-03-16T23,ERCO,WND,17848
2022-03-17T00,ERCO,WND,18715
2022-03-17T01,ERCO,WND,18376
2022-03-17T02,ERCO,WND,20578
2022-03-17T03,ERCO,WND,22936
2022-03-17T04,ERCO,WND,23530
2022-03-17T05,ERCO,WND,22753
2022-03-17T06,ERCO,WND,21704
2022-03-17T07,ERCO,WND,21178
2022-03-17T08,ERCO,WND,20779
2022-03-17T09,ERCO,WND,20767
2022-03-17T10,ERCO,WND,20870
2022-03-17T11,ERCO,WND,21907
2022-03-17T12,ERCO,WND,23075
2022-03-17T13,ERCO,WND,23338
2022-03-17T14,ERCO,WND,22454
2022-03-17T15,ERCO,WND,20407
2022-03-17T16,ERCO,WND,21285
2022-03-17T17,ERCO,WND,21749
2022-03-17T18,ERCO,WND,21327
2022-03-17T19,ERCO,WND,20630
2022-03-17T20,ERCO,WND,20944
2022-03-17T21,ERCO,WND,21387
2022-03-17T22,ERCO,WND,21363
2022-03-17T23,ERCO,WND,21481
2022-03-18T00,ERCO,WND,21932
2022-03-18T01,ERCO,WND,22513
2022-03-18T02,ERCO,WND,23174
2022-03-18T03,ERCO,WND,22828
2022-03-18T04,ERCO,WND,21532
2022-03-18T05,ERCO,WND,20592
2022-03-18T06,ERCO,WND,19845
2022-03-18T07,ERCO,WND,19102
2022-03-18T08,ERCO,WND,18407
2022-03-18T09,ERCO,WND,18313
2022-03-18T10,ERCO,WND,18604
2022-03-18T11,ERCO,WND,19556
2022-03-18T12,ERCO,WND,20642
2022-03-18T13,ERCO,WND,21273
2022-03-18T14,ERCO,WND,20661
2022-03-18T15,ERCO,WND,19881
2022-03-18T16,ERCO,WND,20734
2022-03-18T17,ERCO,WND,19849
2022-03-18T18,ERCO,WND,16756
2022-03-18T19,ERCO,WND,13822
2022-03-18T20,ERCO,WND,11638
2022-03-18T21,ERCO,WND,10256
2022-03-18T22,ERCO,WND,9062
2022-03-18T23,ERCO,WND,7657
2022-03-19T00,ERCO,WND,5634
2022-03-19T01,ERCO,WND,3294
2022-03-19T02,ERCO,WND,2455
2022-03-19T03,ERCO,WND,2411
2022-03-19T04,ERCO,WND,2189
2022-03-19T05,ERCO,WND,2444
2022-03-19T06,ERCO,WND,3495
2022-03-19T07,ERCO,WND,4204
2022-03-19T08,ERCO,WND,5192
2022-03-19T09,ERCO,WND,6108
2022-03-19T10,ERCO,WND,7128
2022-03-19T11,ERCO,WND,8481
2022-03-19T12,ERCO,WND,9710
2022-03-19T13,ERCO,WND,11325
2022-03-19T14,ERCO,WND,12309
2022-03-19T15,ERCO,WND,10224
2022-03-19T16,ERCO,WND,11578
2022-03-19T17,ERCO,WND,11605
2022-03-19T18,ERCO,WND,9717
2022-03-19T19,ERCO,WND,7347
2022-03-19T20,ERCO,WND,6461
2022-03-19T21,ERCO,WND,6918
2022-03-19T22,ERCO,WND,7527
2022-03-19T23,ERCO,WND,7777
2022-03-20T00,ERCO,WND,7923
2022-03-20T01,ERCO,WND,7795
2022-03-20T02,ERCO,WND,9451
2022-03-20T03,ERCO,WND,13536
2022-03-20T04,ERCO,WND,17182
2022-03-20T05,ERCO,WND,19656
2022-03-20T06,ERCO,WND,20540
2022-03-20T07,ERCO,WND,20238
2022-03-20T08,ERCO,WND,19788
2022-03-20T09,ERCO,WND,19718
2022-03-20T10,ERCO,WND,19571
2022-03-20T11,ERCO,WND,19420
2022-03-20T12,ERCO,WND,19756
2022-03-20T13,ERCO,WND,20048
2022-03-20T14,ERCO,WND,19609
2022-03-20T15,ERCO,WND,18362
2022-03-20T16,ERCO,WND,20441
2022-03-20T17,ERCO,WND,22064
2022-03-20T18,ERCO,WND,22685
2022-03-20T19,ERCO,WND,22916
2022-03-20T20,ERCO,WND,23035
2022-03-20T21,ERCO,WND,23248
2022-03-20T22,ERCO,WND,23490
2022-03-20T23,ERCO,WND,23594
2022-03-21T00,ERCO,WND,23965
2022-03-21T01,ERCO,WND,24470
2022-03-21T02,ERCO,WND,24670
2022-03-21T03,ERCO,WND,24736
2022-03-21T04,ERCO,WND,24266
2022-03-21T05,ERCO,WND,23201
2022-03-21T06,ERCO,WND,22409
2022-03-21T07,ERCO,WND,21920
2022-03-21T08,ERCO,WND,21570
2022-03-21T09,ERCO,WND,21644
2022-03-21T10,ERCO,WND,21719
2022-03-21T11,ERCO,WND,21984
2022-03-21T12,ERCO,WND,23146
2022-03-21T13,ERCO,WND,22653
2022-03-21T14,ERCO,WND,20097
2022-03-21T15,ERCO,WND,19061
2022-03-21T16,ERCO,WND,20723
2022-03-21T17,ERCO,WND,20172
2022-03-21T18,ERCO,WND,18473
2022-03-21T19,ERCO,WND,17841
2022-03-21T20,ERCO,WND,17624
2022-03-21T21,ERCO,WND,18544
2022-03-21T22,ERCO,WND,19365
2022-03-21T23,ERCO,WND,20997
2022-03-22T00,ERCO,WND,21369
2022-03-22T01,ERCO,WND,22292
2022-03-22T02,ERCO,WND,21348
2022-03-22T03,ERCO,WND,21642
2022-03-22T04,ERCO,WND,21112
2022-03-22T05,ERCO,WND,19358
2022-03-22T06,ERCO,WND,17346
2022-03-22T07,ERCO,WND,16970
2022-03-22T08,ERCO,WND,19425
2022-03-22T09,ERCO,WND,20183
2022-03-22T10,ERCO,WND,20732
2022-03-22T11,ERCO,WND,20649
2022-03-22T12,ERCO,WND,21301
2022-03-22T13,ERCO,WND,22275
2022-03-22T14,ERCO,WND,21821
2022-03-22T15,ERCO,WND,21798
2022-03-22T16,ERCO,WND,22696
2022-03-22T17,ERCO,WND,23081
2022-03-22T18,ERCO,WND,23142
2022-03-22T19,ERCO,WND,22936
2022-03-22T20,ERCO,WND,22743
2022-03-22T21,ERCO,WND,23036
2022-03-22T22,ERCO,WND,23611
2022-03-22T23,ERCO,WND,23920
2022-03-23T00,ERCO,WND,23477
2022-03-23T01,ERCO,WND,23133
2022-03-23T02,ERCO,WND,20792
2022-03-23T03,ERCO,WND,19359
2022-03-23T04,ERCO,WND,19189
2022-03-23T05,ERCO,WND,20300
2022-03-23T06,ERCO,WND,20924
2022-03-23T07,ERCO,WND,20541
2022-03-23T08,ERCO,WND,19916
2022-03-23T09,ERCO,WND,19445
2022-03-23T10,ERCO,WND,18943
2022-03-23T11,ERCO,WND,18670
2022-03-23T12,ERCO,WND,18937
2022-03-23T13,ERCO,WND,18534
2022-03-23T14,ERCO,WND,16080
2022-03-23T15,ERCO,WND,13678
2022-03-23T16,ERCO,WND,13619
2022-03-23T17,ERCO,WND,14453
2022-03-23T18,ERCO,WND,16187
2022-03-23T19,ERCO,WND,17275
2022-03-23T20,ERCO,WND,17681
2022-03-23T21,ERCO,WND,17494
2022-03-23T22,ERCO,WND,17722
2022-03-23T23,ERCO,WND,17401
2022-03-24T00,ERCO,WND,16969
2022-03-24T01,ERCO,WND,14842
2022-03-24T02,ERCO,WND,11644
2022-03-24T03,ERCO,WND,8943
2022-03-24T04,ERCO,WND,8070
2022-03-24T05,ERCO,WND,6670
2022-03-24T06,ERCO,WND,5365
2022-03-24T07,ERCO,WND,5341
2022-03-24T08,ERCO,WND,7661
2022-03-24T09,ERCO,WND,9860
2022-03-24T10,ERCO,WND,11652
2022-03-24T11,ERCO,WND,13510
2022-03-24T12,ERCO,WND,14629
2022-03-24T13,ERCO,WND,14730
2022-03-24T14,ERCO,WND,13272
2022-03-24T15,ERCO,WND,7967
2022-03-24T16,ERCO,WND,7198
2022-03-24T17,ERCO,WND,10958
2022-03-24T18,ERCO,WND,15174
2022-03-24T19,ERCO,WND,16814
2022-03-24T20,ERCO,WND,16814
2022-03-24T21,ERCO,WND,16148
2022-03-24T22,ERCO,WND,14653
2022-03-24T23,ERCO,WND,11975
2022-03-25T00,ERCO,WND,7565
2022-03-25T01,ERCO,WND,3001
2022-03-25T02,ERCO,WND,2096
2022-03-25T03,ERCO,WND,3020
2022-03-25T04,ERCO,WND,4211
2022-03-25T05,ERCO,WND,5946
2022-03-25T06,ERCO,WND,6993
2022-03-25T07,ERCO,WND,7846
2022-03-25T08,ERCO,WND,8580
2022-03-25T09,ERCO,WND,8667
2022-03-25T10,ERCO,WND,8607
2022-03-25T11,ERCO,WND,7856
2022-03-25T12,ERCO,WND,7099
2022-03-25T13,ERCO,WND,6435
2022-03-25T14,ERCO,WND,5192
2022-03-25T15,ERCO,WND,2277
2022-03-25T16,ERCO,WND,1258
2022-03-25T17,ERCO,WND,1840
2022-03-25T18,ERCO,WND,1698
2022-03-25T19,ERCO,WND,1062
2022-03-25T20,ERCO,WND,1537
2022-03-25T21,ERCO,WND,2437
2022-03-25T22,ERCO,WND,3610
2022-03-25T23,ERCO,WND,5221
2022-03-26T00,ERCO,WND,5551
2022-03-26T01,ERCO,WND,6538
2022-03-26T02,ERCO,WND,10128
2022-03-26T03,ERCO,WND,13660
2022-03-26T04,ERCO,WND,15505
2022-03-26T05,ERCO,WND,17425
2022-03-26T06,ERCO,WND,19711
2022-03-26T07,ERCO,WND,19220
2022-03-26T08,ERCO,WND,17538
2022-03-26T09,ERCO,WND,15273
2022-03-26T10,ERCO,WND,13126
2022-03-26T11,ERCO,WND,13597
2022-03-26T12,ERCO,WND,13429
2022-03-26T13,ERCO,WND,12632
2022-03-26T14,ERCO,WND,10948
2022-03-26T15,ERCO,WND,7308
2022-03-26T16,ERCO,WND,6512
2022-03-26T17,ERCO,WND,6899
2022-03-26T18,ERCO,WND,6255
2022-03-26T19,ERCO,WND,5593
2022-03-26T20,ERCO,WND,4911
2022-03-26T21,ERCO,WND,4798
2022-03-26T22,ERCO,WND,5288
2022-03-26T23,ERCO,WND,6174
2022-03-27T00,ERCO,WND,7246
2022-03-27T01,ERCO,WND,8409
2022-03-27T02,ERCO,WND,11375
2022-03-27T03,ERCO,WND,15252
2022-03-27T04,ERCO,WND,18224
2022-03-27T05,ERCO,WND,19845
2022-03-27T06,ERCO,WND,20227
2022-03-27T07,ERCO,WND,19812
2022-03-27T08,ERCO,WND,19967
2022-03-27T09,ERCO,WND,20399
2022-03-27T10,ERCO,WND,20386
2022-03-27T11,ERCO,WND,20469
2022-03-27T12,ERCO,WND,20605
2022-03-27T13,ERCO,WND,20258
2022-03-27T14,ERCO,WND,19091
2022-03-27T15,ERCO,WND,16236
2022-03-27T16,ERCO,WND,15654
2022-03-27T17,ERCO,WND,15013
2022-03-27T18,ERCO,WND,14408
2022-03-27T19,ERCO,WND,12964
2022-03-27T20,ERCO,WND,12232
2022-03-27T21,ERCO,WND,12230
2022-03-27T22,ERCO,WND,12692
2022-03-27T23,ERCO,WND,13463
2022-03-28T00,ERCO,WND,15449
2022-03-28T01,ERCO,WND,17113
2022-03-28T02,ERCO,WND,20695
2022-03-28T03,ERCO,WND,23359
2022-03-28T04,ERCO,WND,23627
2022-03-28T05,ERCO,WND,22987
2022-03-28T06,ERCO,WND,22315
2022-03-28T07,ERCO,WND,21528
2022-03-28T08,ERCO,WND,21213
2022-03-28T09,ERCO,WND,20580
2022-03-28T10,ERCO,WND,19835
2022-03-28T11,ERCO,WND,19948
2022-03-28T12,ERCO,WND,19426
2022-03-28T13,ERCO,WND,18737
2022-03-28T14,ERCO,WND,17177
2022-03-28T15,ERCO,WND,15979
2022-03-28T16,ERCO,WND,15773
2022-03-28T17,ERCO,WND,15058
2022-03-28T18,ERCO,WND,13958
2022-03-28T19,ERCO,WND,13710
2022-03-28T20,ERCO,WND,14606
2022-03-28T21,ERCO,WND,16951
2022-03-28T22,ERCO,WND,18352
2022-03-28T23,ERCO,WND,19124
2022-03-29T00,ERCO,WND,20186
2022-03-29T01,ERCO,WND,20512
2022-03-29T02,ERCO,WND,22058
2022-03-29T03,ERCO,WND,23714
2022-03-29T04,ERCO,WND,23953
2022-03-29T05,ERCO,WND,24210
2022-03-29T06,ERCO,WND,24440
2022-03-29T07,ERCO,WND,24042
2022-03-29T08,ERCO,WND,23668
2022-03-29T09,ERCO,WND,23520
2022-03-29T10,ERCO,WND,23531
2022-03-29T11,ERCO,WND,23734
2022-03-29T12,ERCO,WND,23784
2022-03-29T13,ERCO,WND,23676
2022-03-29T14,ERCO,WND,23035
2022-03-29T15,ERCO,WND,22079
2022-03-29T16,ERCO,WND,22842
2022-03-29T17,ERCO,WND,23062
2022-03-29T18,ERCO,WND,22735
2022-03-29T19,ERCO,WND,22656
2022-03-29T20,ERCO,WND,22928
2022-03-29T21,ERCO,WND,23323
2022-03-29T22,ERCO,WND,23389
2022-03-29T23,ERCO,WND,23721
2022-03-30T00,ERCO,WND,23971
2022-03-30T01,ERCO,WND,24255
2022-03-30T02,ERCO,WND,24885
2022-03-30T03,ERCO,WND,23822
2022-03-30T04,ERCO,WND,22771
2022-03-30T05,ERCO,WND,21714
2022-03-30T06,ERCO,WND,20022
2022-03-30T07,ERCO,WND,18115
2022-03-30T08,ERCO,WND,19354
2022-03-30T09,ERCO,WND,19823
2022-03-30T10,ERCO,WND,21153
2022-03-30T11,ERCO,WND,21293
2022-03-30T12,ERCO,WND,21059
2022-03-30T13,ERCO,WND,20746
2022-03-30T14,ERCO,WND,21734
2022-03-30T15,ERCO,WND,22035
2022-03-30T16,ERCO,WND,23040
2022-03-30T17,ERCO,WND,23502
2022-03-30T18,ERCO,WND,23449
2022-03-30T19,ERCO,WND,23110
2022-03-30T20,ERCO,WND,21828
2022-03-30T21,ERCO,WND,19787
2022-03-30T22,ERCO,WND,17361
2022-03-30T23,ERCO,WND,14697
2022-03-31T00,ERCO,WND,11507
2022-03-31T01,ERCO,WND,7293
2022-03-31T02,ERCO,WND,5468
2022-03-31T03,ERCO,WND,6256
2022-03-31T04,ERCO,WND,7606
2022-03-31T05,ERCO,WND,8291
2022-03-31T06,ERCO,WND,8441
2022-03-31T07,ERCO,WND,6542
2022-03-31T08,ERCO,WND,6938
2022-03-31T09,ERCO,WND,8780
2022-03-31T10,ERCO,WND,10861
2022-03-31T11,ERCO,WND,9891
2022-03-31T12,ERCO,WND,9197
2022-03-31T13,ERCO,WND,8119
2022-03-31T14,ERCO,WND,7239
2022-03-31T15,ERCO,WND,5019
2022-03-31T16,ERCO,WND,4729
2022-03-31T17,ERCO,WND,4361
2022-03-31T18,ERCO,WND,3873
2022-03-31T19,ERCO,WND,4100
2022-03-31T20,ERCO,WND,4201
2022-03-31T21,ERCO,WND,3859
2022-03-31T22,ERCO,WND,3383
2022-03-31T23,ERCO,WND,3444
2022-04-01T00,ERCO,WND,3519
2022-04-01T01,ERCO,WND,3751
2022-04-01T02,ERCO,WND,3409
2022-04-01T03,ERCO,WND,4653
2022-04-01T04,ERCO,WND,7320
2022-04-01T05,ERCO,WND,10449
2022-04-01T06,ERCO,WND,13736
2022-04-01T07,ERCO,WND,15904
2022-04-01T08,ERCO,WND,17156
2022-04-01T09,ERCO,WND,18339
2022-04-01T10,ERCO,WND,18882
2022-04-01T11,ERCO,WND,19160
2022-04-01T12,ERCO,WND,19079
2022-04-01T13,ERCO,WND,19258
2022-04-01T14,ERCO,WND,18080
2022-04-01T15,ERCO,WND,17539
2022-04-01T16,ERCO,WND,19807
2022-04-01T17,ERCO,WND,20796
2022-04-01T18,ERCO,WND,21470
2022-04-01T19,ERCO,WND,22005
2022-04-01T20,ERCO,WND,22267
2022-04-01T21,ERCO,WND,22438
2022-04-01T22,ERCO,WND,22331
2022-04-01T23,ERCO,WND,21952
2022-04-02T00,ERCO,WND,21035
2022-04-02T01,ERCO,WND,19926
2022-04-02T02,ERCO,WND,19247
2022-04-02T03,ERCO,WND,18661
2022-04-02T04,ERCO,WND,16239
2022-04-02T05,ERCO,WND,13802
2022-04-02T06,ERCO,WND,12142
2022-04-02T07,ERCO,WND,10329
2022-04-02T08,ERCO,WND,9409
2022-04-02T09,ERCO,WND,9085
2022-04-02T10,ERCO,WND,9167
2022-04-02T11,ERCO,WND,8168
2022-04-02T12,ERCO,WND,5786
2022-04-02T13,ERCO,WND,4201
2022-04-02T14,ERCO,WND,3462
2022-04-02T15,ERCO,WND,2546
2022-04-02T16,ERCO,WND,2177
2022-04-02T17,ERCO,WND,2381
2022-04-02T18,ERCO,WND,2221
2022-04-02T19,ERCO,WND,2343
2022-04-02T20,ERCO,WND,2718
2022-04-02T21,ERCO,WND,3122
2022-04-02T22,ERCO,WND,3589
2022-04-02T23,ERCO,WND,4674
2022-04-03T00,ERCO,WND,5786
2022-04-03T01,ERCO,WND,6906
2022-04-03T02,ERCO,WND,8512
2022-04-03T03,ERCO,WND,11279
2022-04-03T04,ERCO,WND,14248
2022-04-03T05,ERCO,WND,17791
2022-04-03T06,ERCO,WND,19934
2022-04-03T07,ERCO,WND,20312
2022-04-03T08,ERCO,WND,19980
2022-04-03T09,ERCO,WND,19433
2022-04-03T10,ERCO,WND,19117
2022-04-03T11,ERCO,WND,19089
2022-04-03T12,ERCO,WND,19089
2022-04-03T13,ERCO,WND,19031
2022-04-03T14,ERCO,WND,18049
2022-04-03T15,ERCO,WND,17331
2022-04-03T16,ERCO,WND,17570
2022-04-03T17,ERCO,WND,17528
2022-04-03T18,ERCO,WND,17649
2022-04-03T19,ERCO,WND,16595
2022-04-03T20,ERCO,WND,15183
2022-04-03T21,ERCO,WND,15172
2022-04-03T22,ERCO,WND,16553
2022-04-03T23,ERCO,WND,18107
2022-04-04T00,ERCO,WND,19716
2022-04-04T01,ERCO,WND,19646
2022-04-04T02,ERCO,WND,20939
2022-04-04T03,ERCO,WND,22009
2022-04-04T04,ERCO,WND,21414
2022-04-04T05,ERCO,WND,20786
2022-04-04T06,ERCO,WND,20132
2022-04-04T07,ERCO,WND,19477
2022-04-04T08,ERCO,WND,17860
2022-04-04T09,ERCO,WND,16328
2022-04-04T10,ERCO,WND,14457
2022-04-04T11,ERCO,WND,13755
2022-04-04T12,ERCO,WND,12736
2022-04-04T13,ERCO,WND,10831
2022-04-04T14,ERCO,WND,9155
2022-04-04T15,ERCO,WND,8977
2022-04-04T16,ERCO,WND,9291
2022-04-04T17,ERCO,WND,8710
2022-04-04T18,ERCO,WND,7796
2022-04-04T19,ERCO,WND,7185
2022-04-04T20,ERCO,WND,6923
2022-04-04T21,ERCO,WND,6659
2022-04-04T22,ERCO,WND,6845
2022-04-04T23,ERCO,WND,7025
2022-04-05T00,ERCO,WND,7287
2022-04-05T01,ERCO,WND,7026
2022-04-05T02,ERCO,WND,6995
2022-04-05T03,ERCO,WND,6116
2022-04-05T04,ERCO,WND,5633
2022-04-05T05,ERCO,WND,5910
2022-04-05T06,ERCO,WND,5858
2022-04-05T07,ERCO,WND,6481
2022-04-05T08,ERCO,WND,7001
2022-04-05T09,ERCO,WND,8398
2022-04-05T10,ERCO,WND,10218
2022-04-05T11,ERCO,WND,11368
2022-04-05T12,ERCO,WND,12595
2022-04-05T13,ERCO,WND,14002
2022-04-05T14,ERCO,WND,14381
2022-04-05T15,ERCO,WND,13229
2022-04-05T16,ERCO,WND,13053
2022-04-05T17,ERCO,WND,14049
2022-04-05T18,ERCO,WND,15619
2022-04-05T19,ERCO,WND,16457
2022-04-05T20,ERCO,WND,16518
2022-04-05T21,ERCO,WND,16586
2022-04-05T22,ERCO,WND,17167
2022-04-05T23,ERCO,WND,17769
2022-04-06T00,ERCO,WND,18233
2022-04-06T01,ERCO,WND,18105
2022-04-06T02,ERCO,WND,17574
2022-04-06T03,ERCO,WND,19365
2022-04-06T04,ERCO,WND,20337
2022-04-06T05,ERCO,WND,20783
2022-04-06T06,ERCO,WND,21243
2022-04-06T07,ERCO,WND,21211
2022-04-06T08,ERCO,WND,20902
2022-04-06T09,ERCO,WND,20596
2022-04-06T10,ERCO,WND,20586
2022-04-06T11,ERCO,WND,20733
2022-04-06T12,ERCO,WND,20809
2022-04-06T13,ERCO,WND,20062
2022-04-06T14,ERCO,WND,17806
2022-04-06T15,ERCO,WND,17762
2022-04-06T16,ERCO,WND,18578
2022-04-06T17,ERCO,WND,18548
2022-04-06T18,ERCO,WND,18411
2022-04-06T19,ERCO,WND,17371
2022-04-06T20,ERCO,WND,15793
2022-04-06T21,ERCO,WND,15894
2022-04-06T22,ERCO,WND,16165
2022-04-06T23,ERCO,WND,16323
2022-04-07T00,ERCO,WND,16272
2022-04-07T01,ERCO,WND,15606
2022-04-07T02,ERCO,WND,14545
2022-04-07T03,ERCO,WND,14866
2022-04-07T04,ERCO,WND,15430
2022-04-07T05,ERCO,WND,17494
2022-04-07T06,ERCO,WND,17117
2022-04-07T07,ERCO,WND,17155
2022-04-07T08,ERCO,WND,17519
2022-04-07T09,ERCO,WND,17113
2022-04-07T10,ERCO,WND,16045
2022-04-07T11,ERCO,WND,15374
2022-04-07T12,ERCO,WND,15237
2022-04-07T13,ERCO,WND,14982
2022-04-07T14,ERCO,WND,13418
2022-04-07T15,ERCO,WND,13192
2022-04-07T16,ERCO,WND,17648
2022-04-07T17,ERCO,WND,17373
2022-04-07T18,ERCO,WND,15530
2022-04-07T19,ERCO,WND,14144
2022-04-07T20,ERCO,WND,13766
2022-04-07T21,ERCO,WND,13919
2022-04-07T22,ERCO,WND,14354
2022-04-07T23,ERCO,WND,14104
2022-04-08T00,ERCO,WND,12878
2022-04-08T01,ERCO,WND,11112
2022-04-08T02,ERCO,WND,8790
2022-04-08T03,ERCO,WND,8423
2022-04-08T04,ERCO,WND,9204
2022-04-08T05,ERCO,WND,9640
2022-04-08T06,ERCO,WND,10049
2022-04-08T07,ERCO,WND,10100
2022-04-08T08,ERCO,WND,10568
2022-04-08T09,ERCO,WND,10728
2022-04-08T10,ERCO,WND,11199
2022-04-08T11,ERCO,WND,10829
2022-04-08T12,ERCO,WND,10297
2022-04-08T13,ERCO,WND,10470
2022-04-08T14,ERCO,WND,9272
2022-04-08T15,ERCO,WND,8294
2022-04-08T16,ERCO,WND,8727
2022-04-08T17,ERCO,WND,8525
2022-04-08T18,ERCO,WND,8754
2022-04-08T19,ERCO,WND,8314
2022-04-08T20,ERCO,WND,8280
2022-04-08T21,ERCO,WND,9195
2022-04-08T22,ERCO,WND,10283
2022-04-08T23,ERCO,WND,10165
2022-04-09T00,ERCO,WND,8310
2022-04-09T01,ERCO,WND,5494
2022-04-09T02,ERCO,WND,4276
2022-04-09T03,ERCO,WND,4751
2022-04-09T04,ERCO,WND,5716
2022-04-09T05,ERCO,WND,7139
2022-04-09T06,ERCO,WND,9198
2022-04-09T07,ERCO,WND,11061
2022-04-09T08,ERCO,WND,13506
2022-04-09T09,ERCO,WND,16695
2022-04-09T10,ERCO,WND,19879
2022-04-09T11,ERCO,WND,21685
2022-04-09T12,ERCO,WND,23071
2022-04-09T13,ERCO,WND,22823
2022-04-09T14,ERCO,WND,20665
2022-04-09T15,ERCO,WND,19467
2022-04-09T16,ERCO,WND,21360
2022-04-09T17,ERCO,WND,21898
2022-04-09T18,ERCO,WND,22450
2022-04-09T19,ERCO,WND,22922
2022-04-09T20,ERCO,WND,23063
2022-04-09T21,ERCO,WND,23442
2022-04-09T22,ERCO,WND,23742
2022-04-09T23,ERCO,WND,23654
2022-04-10T00,ERCO,WND,23450
2022-04-10T01,ERCO,WND,23639
2022-04-10T02,ERCO,WND,25205
2022-04-10T03,ERCO,WND,25711
2022-04-10T04,ERCO,WND,25288
2022-04-10T05,ERCO,WND,25064
2022-04-10T06,ERCO,WND,24779
2022-04-10T07,ERCO,WND,24119
2022-04-10T08,ERCO,WND,23115
2022-04-10T09,ERCO,WND,22268
2022-04-10T10,ERCO,WND,22082
2022-04-10T11,ERCO,WND,22274
2022-04-10T12,ERCO,WND,22796
2022-04-10T13,ERCO,WND,23201
2022-04-10T14,ERCO,WND,23007
2022-04-10T15,ERCO,WND,21947
2022-04-10T16,ERCO,WND,20901
2022-04-10T17,ERCO,WND,19048
2022-04-10T18,ERCO,WND,16606
2022-04-10T19,ERCO,WND,14852
2022-04-10T20,ERCO,WND,14714
2022-04-10T21,ERCO,WND,16083
2022-04-10T22,ERCO,WND,17029
2022-04-10T23,ERCO,WND,17904
2022-04-11T00,ERCO,WND,18147
2022-04-11T01,ERCO,WND,18047
2022-04-11T02,ERCO,WND,18551
2022-04-11T03,ERCO,WND,19357
2022-04-11T04,ERCO,WND,19364
2022-04-11T05,ERCO,WND,19330
2022-04-11T06,ERCO,WND,20461
2022-04-11T07,ERCO,WND,21336
2022-04-11T08,ERCO,WND,21959
2022-04-11T09,ERCO,WND,22080
2022-04-11T10,ERCO,WND,21368
2022-04-11T11,ERCO,WND,19080
2022-04-11T12,ERCO,WND,17236
