period,respondent,fueltype,value
2021-07-09T20,ERCO,WND,6292
2021-07-09T21,ERCO,WND,7308
2021-07-09T22,ERCO,WND,8352
2021-07-09T23,ERCO,WND,9092
2021-07-10T00,ERCO,WND,8875
2021-07-10T01,ERCO,WND,8753
2021-07-10T02,ERCO,WND,8411
2021-07-10T03,ERCO,WND,8785
2021-07-10T04,ERCO,WND,10629
2021-07-10T05,ERCO,WND,12330
2021-07-10T06,ERCO,WND,13867
2021-07-10T07,ERCO,WND,14446
2021-07-10T08,ERCO,WND,13125
2021-07-10T09,ERCO,WND,11936
2021-07-10T10,ERCO,WND,10750
2021-07-10T11,ERCO,WND,10162
2021-07-10T12,ERCO,WND,9164
2021-07-10T13,ERCO,WND,8242
2021-07-10T14,ERCO,WND,8631
2021-07-10T15,ERCO,WND,9346
2021-07-10T16,ERCO,WND,9350
2021-07-10T17,ERCO,WND,10437
2021-07-10T18,ERCO,WND,11409
2021-07-10T19,ERCO,WND,11478
2021-07-10T20,ERCO,WND,12119
2021-07-10T21,ERCO,WND,11100
2021-07-10T22,ERCO,WND,10267
2021-07-10T23,ERCO,WND,8966
2021-07-11T00,ERCO,WND,7841
2021-07-11T01,ERCO,WND,8110
2021-07-11T02,ERCO,WND,9035
2021-07-11T03,ERCO,WND,11568
2021-07-11T04,ERCO,WND,13434
2021-07-11T05,ERCO,WND,14387
2021-07-11T06,ERCO,WND,15485
2021-07-11T07,ERCO,WND,15202
2021-07-11T08,ERCO,WND,14010
2021-07-11T09,ERCO,WND,11992
2021-07-11T10,ERCO,WND,10020
2021-07-11T11,ERCO,WND,7984
2021-07-11T12,ERCO,WND,7534
2021-07-11T13,ERCO,WND,8640
2021-07-11T14,ERCO,WND,7114
2021-07-11T15,ERCO,WND,7007
2021-07-11T16,ERCO,WND,7534
2021-07-11T17,ERCO,WND,6819
2021-07-11T18,ERCO,WND,6271
2021-07-11T19,ERCO,WND,6160
2021-07-11T20,ERCO,WND,6413
2021-07-11T21,ERCO,WND,7053
2021-07-11T22,ERCO,WND,7002
2021-07-11T23,ERCO,WND,7559
2021-07-12T00,ERCO,WND,9158
2021-07-12T01,ERCO,WND,9132
2021-07-12T02,ERCO,WND,8411
2021-07-12T03,ERCO,WND,8671
2021-07-12T04,ERCO,WND,6810
2021-07-12T05,ERCO,WND,5936
2021-07-12T06,ERCO,WND,5476
2021-07-12T07,ERCO,WND,4699
2021-07-12T08,ERCO,WND,4085
2021-07-12T09,ERCO,WND,3509
2021-07-12T10,ERCO,WND,3555
2021-07-12T11,ERCO,WND,3854
2021-07-12T12,ERCO,WND,4186
2021-07-12T13,ERCO,WND,3671
2021-07-12T14,ERCO,WND,2828
2021-07-12T15,ERCO,WND,2998
2021-07-12T16,ERCO,WND,3389
2021-07-12T17,ERCO,WND,3903
2021-07-12T18,ERCO,WND,4471
2021-07-12T19,ERCO,WND,5283
2021-07-12T20,ERCO,WND,5112
2021-07-12T21,ERCO,WND,6081
2021-07-12T22,ERCO,WND,9291
2021-07-12T23,ERCO,WND,11858
2021-07-13T00,ERCO,WND,11434
2021-07-13T01,ERCO,WND,10094
2021-07-13T02,ERCO,WND,9155
2021-07-13T03,ERCO,WND,9903
2021-07-13T04,ERCO,WND,10151
2021-07-13T05,ERCO,WND,10167
2021-07-13T06,ERCO,WND,10693
2021-07-13T07,ERCO,WND,11414
2021-07-13T08,ERCO,WND,11849
2021-07-13T09,ERCO,WND,11285
2021-07-13T10,ERCO,WND,10491
2021-07-13T11,ERCO,WND,9886
2021-07-13T12,ERCO,WND,9847
2021-07-13T13,ERCO,WND,9283
2021-07-13T14,ERCO,WND,7311
2021-07-13T15,ERCO,WND,7993
2021-07-13T16,ERCO,WND,7933
2021-07-13T17,ERCO,WND,6623
2021-07-13T18,ERCO,WND,6064
2021-07-13T19,ERCO,WND,7149
2021-07-13T20,ERCO,WND,9109
2021-07-13T21,ERCO,WND,10231
2021-07-13T22,ERCO,WND,10551
2021-07-13T23,ERCO,WND,11050
2021-07-14T00,ERCO,WND,11787
2021-07-14T01,ERCO,WND,11779
2021-07-14T02,ERCO,WND,11669
2021-07-14T03,ERCO,WND,14702
2021-07-14T04,ERCO,WND,16978
2021-07-14T05,ERCO,WND,17718
2021-07-14T06,ERCO,WND,17778
2021-07-14T07,ERCO,WND,17787
2021-07-14T08,ERCO,WND,16735
2021-07-14T09,ERCO,WND,15787
2021-07-14T10,ERCO,WND,14797
2021-07-14T11,ERCO,WND,13741
2021-07-14T12,ERCO,WND,12793
2021-07-14T13,ERCO,WND,12333
2021-07-14T14,ERCO,WND,12061
2021-07-14T15,ERCO,WND,14802
2021-07-14T16,ERCO,WND,15922
2021-07-14T17,ERCO,WND,15025
2021-07-14T18,ERCO,WND,15195
2021-07-14T19,ERCO,WND,15113
2021-07-14T20,ERCO,WND,15366
2021-07-14T21,ERCO,WND,15157
2021-07-14T22,ERCO,WND,15273
2021-07-14T23,ERCO,WND,15473
2021-07-15T00,ERCO,WND,16066
2021-07-15T01,ERCO,WND,16770
2021-07-15T02,ERCO,WND,17819
2021-07-15T03,ERCO,WND,18809
2021-07-15T04,ERCO,WND,18872
2021-07-15T05,ERCO,WND,19276
2021-07-15T06,ERCO,WND,19551
2021-07-15T07,ERCO,WND,19512
2021-07-15T08,ERCO,WND,18890
2021-07-15T09,ERCO,WND,17968
2021-07-15T10,ERCO,WND,16977
2021-07-15T11,ERCO,WND,16283
2021-07-15T12,ERCO,WND,15484
2021-07-15T13,ERCO,WND,14331
2021-07-15T14,ERCO,WND,13798
2021-07-15T15,ERCO,WND,15656
2021-07-15T16,ERCO,WND,15273
2021-07-15T17,ERCO,WND,13494
2021-07-15T18,ERCO,WND,12564
2021-07-15T19,ERCO,WND,12161
2021-07-15T20,ERCO,WND,12262
2021-07-15T21,ERCO,WND,12033
2021-07-15T22,ERCO,WND,11736
2021-07-15T23,ERCO,WND,12738
2021-07-16T00,ERCO,WND,14049
2021-07-16T01,ERCO,WND,14583
2021-07-16T02,ERCO,WND,15058
2021-07-16T03,ERCO,WND,17314
2021-07-16T04,ERCO,WND,18431
2021-07-16T05,ERCO,WND,19020
2021-07-16T06,ERCO,WND,18626
2021-07-16T07,ERCO,WND,18095
2021-07-16T08,ERCO,WND,17330
2021-07-16T09,ERCO,WND,16137
2021-07-16T10,ERCO,WND,14803
2021-07-16T11,ERCO,WND,12940
2021-07-16T12,ERCO,WND,10768
2021-07-16T13,ERCO,WND,9658
2021-07-16T14,ERCO,WND,8818
2021-07-16T15,ERCO,WND,10641
2021-07-16T16,ERCO,WND,11341
2021-07-16T17,ERCO,WND,10610
2021-07-16T18,ERCO,WND,9709
2021-07-16T19,ERCO,WND,8977
2021-07-16T20,ERCO,WND,8827
2021-07-16T21,ERCO,WND,9252
2021-07-16T22,ERCO,WND,9623
2021-07-16T23,ERCO,WND,10056
2021-07-17T00,ERCO,WND,10606
2021-07-17T01,ERCO,WND,10874
2021-07-17T02,ERCO,WND,11275
2021-07-17T03,ERCO,WND,13493
2021-07-17T04,ERCO,WND,16072
2021-07-17T05,ERCO,WND,17418
2021-07-17T06,ERCO,WND,17951
2021-07-17T07,ERCO,WND,17275
2021-07-17T08,ERCO,WND,16636
2021-07-17T09,ERCO,WND,15820
2021-07-17T10,ERCO,WND,15251
2021-07-17T11,ERCO,WND,14684
2021-07-17T12,ERCO,WND,13515
2021-07-17T13,ERCO,WND,11632
2021-07-17T14,ERCO,WND,10292
2021-07-17T15,ERCO,WND,11536
2021-07-17T16,ERCO,WND,9275
2021-07-17T17,ERCO,WND,6416
2021-07-17T18,ERCO,WND,5268
2021-07-17T19,ERCO,WND,5483
2021-07-17T20,ERCO,WND,6461
2021-07-17T21,ERCO,WND,7712
2021-07-17T22,ERCO,WND,9055
2021-07-17T23,ERCO,WND,9864
2021-07-18T00,ERCO,WND,10649
2021-07-18T01,ERCO,WND,10679
2021-07-18T02,ERCO,WND,10498
2021-07-18T03,ERCO,WND,11146
2021-07-18T04,ERCO,WND,10927
2021-07-18T05,ERCO,WND,12247
2021-07-18T06,ERCO,WND,12222
2021-07-18T07,ERCO,WND,11281
2021-07-18T08,ERCO,WND,9797
2021-07-18T09,ERCO,WND,8176
2021-07-18T10,ERCO,WND,7072
2021-07-18T11,ERCO,WND,6610
2021-07-18T12,ERCO,WND,6410
2021-07-18T13,ERCO,WND,5768
2021-07-18T14,ERCO,WND,4436
2021-07-18T15,ERCO,WND,4537
2021-07-18T16,ERCO,WND,3389
2021-07-18T17,ERCO,WND,2245
2021-07-18T18,ERCO,WND,1656
2021-07-18T19,ERCO,WND,1601
2021-07-18T20,ERCO,WND,1861
2021-07-18T21,ERCO,WND,2315
2021-07-18T22,ERCO,WND,3379
2021-07-18T23,ERCO,WND,3715
2021-07-19T00,ERCO,WND,4422
2021-07-19T01,ERCO,WND,5870
2021-07-19T02,ERCO,WND,5586
2021-07-19T03,ERCO,WND,5874
2021-07-19T04,ERCO,WND,7383
2021-07-19T05,ERCO,WND,7749
2021-07-19T06,ERCO,WND,7717
2021-07-19T07,ERCO,WND,7712
2021-07-19T08,ERCO,WND,6601
2021-07-19T09,ERCO,WND,5244
2021-07-19T10,ERCO,WND,4478
2021-07-19T11,ERCO,WND,4078
2021-07-19T12,ERCO,WND,3847
2021-07-19T13,ERCO,WND,3712
2021-07-19T14,ERCO,WND,2759
2021-07-19T15,ERCO,WND,2380
2021-07-19T16,ERCO,WND,1671
2021-07-19T17,ERCO,WND,1191
2021-07-19T18,ERCO,WND,1355
2021-07-19T19,ERCO,WND,1486
2021-07-19T20,ERCO,WND,2637
2021-07-19T21,ERCO,WND,3815
2021-07-19T22,ERCO,WND,4977
2021-07-19T23,ERCO,WND,5633
2021-07-20T00,ERCO,WND,5750
2021-07-20T01,ERCO,WND,5248
2021-07-20T02,ERCO,WND,5167
2021-07-20T03,ERCO,WND,5597
2021-07-20T04,ERCO,WND,6042
2021-07-20T05,ERCO,WND,5563
2021-07-20T06,ERCO,WND,4775
2021-07-20T07,ERCO,WND,4377
2021-07-20T08,ERCO,WND,4184
2021-07-20T09,ERCO,WND,3686
2021-07-20T10,ERCO,WND,3270
2021-07-20T11,ERCO,WND,2970
2021-07-20T12,ERCO,WND,2602
2021-07-20T13,ERCO,WND,1954
2021-07-20T14,ERCO,WND,1481
2021-07-20T15,ERCO,WND,1853
2021-07-20T16,ERCO,WND,1691
2021-07-20T17,ERCO,WND,2767
2021-07-20T18,ERCO,WND,3374
2021-07-20T19,ERCO,WND,4033
2021-07-20T20,ERCO,WND,4641
2021-07-20T21,ERCO,WND,5492
2021-07-20T22,ERCO,WND,6318
2021-07-20T23,ERCO,WND,6415
2021-07-21T00,ERCO,WND,6065
2021-07-21T01,ERCO,WND,5412
2021-07-21T02,ERCO,WND,4992
2021-07-21T03,ERCO,WND,5673
2021-07-21T04,ERCO,WND,5901
2021-07-21T05,ERCO,WND,5779
2021-07-21T06,ERCO,WND,5594
2021-07-21T07,ERCO,WND,5035
2021-07-21T08,ERCO,WND,4292
2021-07-21T09,ERCO,WND,3597
2021-07-21T10,ERCO,WND,3137
2021-07-21T11,ERCO,WND,2582
2021-07-21T12,ERCO,WND,2081
2021-07-21T13,ERCO,WND,1658
2021-07-21T14,ERCO,WND,1071
2021-07-21T15,ERCO,WND,819
2021-07-21T16,ERCO,WND,1000
2021-07-21T17,ERCO,WND,842
2021-07-21T18,ERCO,WND,1067
2021-07-21T19,ERCO,WND,2099
2021-07-21T20,ERCO,WND,3061
2021-07-21T21,ERCO,WND,2513
2021-07-21T22,ERCO,WND,2828
2021-07-21T23,ERCO,WND,3904
2021-07-22T00,ERCO,WND,3978
2021-07-22T01,ERCO,WND,3827
2021-07-22T02,ERCO,WND,4392
2021-07-22T03,ERCO,WND,6893
2021-07-22T04,ERCO,WND,8942
2021-07-22T05,ERCO,WND,10161
2021-07-22T06,ERCO,WND,10664
2021-07-22T07,ERCO,WND,10239
2021-07-22T08,ERCO,WND,10064
2021-07-22T09,ERCO,WND,9760
2021-07-22T10,ERCO,WND,8814
2021-07-22T11,ERCO,WND,7865
2021-07-22T12,ERCO,WND,6997
2021-07-22T13,ERCO,WND,6291
2021-07-22T14,ERCO,WND,4761
2021-07-22T15,ERCO,WND,4444
2021-07-22T16,ERCO,WND,5595
2021-07-22T17,ERCO,WND,6848
2021-07-22T18,ERCO,WND,7166
2021-07-22T19,ERCO,WND,7224
2021-07-22T20,ERCO,WND,7800
2021-07-22T21,ERCO,WND,7936
2021-07-22T22,ERCO,WND,7565
2021-07-22T23,ERCO,WND,7514
2021-07-23T00,ERCO,WND,7981
2021-07-23T01,ERCO,WND,9270
2021-07-23T02,ERCO,WND,11112
2021-07-23T03,ERCO,WND,14207
2021-07-23T04,ERCO,WND,16374
2021-07-23T05,ERCO,WND,17375
2021-07-23T06,ERCO,WND,18091
2021-07-23T07,ERCO,WND,17652
2021-07-23T08,ERCO,WND,17368
2021-07-23T09,ERCO,WND,17275
2021-07-23T10,ERCO,WND,17012
2021-07-23T11,ERCO,WND,16312
2021-07-23T12,ERCO,WND,15571
2021-07-23T13,ERCO,WND,14643
2021-07-23T14,ERCO,WND,13087
2021-07-23T15,ERCO,WND,14901
2021-07-23T16,ERCO,WND,15095
2021-07-23T17,ERCO,WND,13942
2021-07-23T18,ERCO,WND,13045
2021-07-23T19,ERCO,WND,12351
2021-07-23T20,ERCO,WND,12146
2021-07-23T21,ERCO,WND,12436
2021-07-23T22,ERCO,WND,12908
2021-07-23T23,ERCO,WND,13540
2021-07-24T00,ERCO,WND,14690
2021-07-24T01,ERCO,WND,15065
2021-07-24T02,ERCO,WND,15143
2021-07-24T03,ERCO,WND,17771
2021-07-24T04,ERCO,WND,18989
2021-07-24T05,ERCO,WND,19513
2021-07-24T06,ERCO,WND,19398
2021-07-24T07,ERCO,WND,19012
2021-07-24T08,ERCO,WND,18389
2021-07-24T09,ERCO,WND,17583
2021-07-24T10,ERCO,WND,16770
2021-07-24T11,ERCO,WND,15261
2021-07-24T12,ERCO,WND,14272
2021-07-24T13,ERCO,WND,13735
2021-07-24T14,ERCO,WND,11749
2021-07-24T15,ERCO,WND,12656
2021-07-24T16,ERCO,WND,12203
2021-07-24T17,ERCO,WND,10466
2021-07-24T18,ERCO,WND,8404
2021-07-24T19,ERCO,WND,7106
2021-07-24T20,ERCO,WND,6386
2021-07-24T21,ERCO,WND,6046
2021-07-24T22,ERCO,WND,5895
2021-07-24T23,ERCO,WND,6390
2021-07-25T00,ERCO,WND,7144
2021-07-25T01,ERCO,WND,8306
2021-07-25T02,ERCO,WND,10468
2021-07-25T03,ERCO,WND,13228
2021-07-25T04,ERCO,WND,15368
2021-07-25T05,ERCO,WND,16606
2021-07-25T06,ERCO,WND,16871
2021-07-25T07,ERCO,WND,16719
2021-07-25T08,ERCO,WND,16708
2021-07-25T09,ERCO,WND,16075
2021-07-25T10,ERCO,WND,15089
2021-07-25T11,ERCO,WND,13291
2021-07-25T12,ERCO,WND,11824
2021-07-25T13,ERCO,WND,10465
2021-07-25T14,ERCO,WND,7436
2021-07-25T15,ERCO,WND,5763
2021-07-25T16,ERCO,WND,4930
2021-07-25T17,ERCO,WND,3330
2021-07-25T18,ERCO,WND,2484
2021-07-25T19,ERCO,WND,2423
2021-07-25T20,ERCO,WND,2915
2021-07-25T21,ERCO,WND,4188
2021-07-25T22,ERCO,WND,5673
2021-07-25T23,ERCO,WND,6577
2021-07-26T00,ERCO,WND,7033
2021-07-26T01,ERCO,WND,6937
2021-07-26T02,ERCO,WND,7500
2021-07-26T03,ERCO,WND,8737
2021-07-26T04,ERCO,WND,9738
2021-07-26T05,ERCO,WND,10715
2021-07-26T06,ERCO,WND,10941
2021-07-26T07,ERCO,WND,10261
2021-07-26T08,ERCO,WND,10024
2021-07-26T09,ERCO,WND,9805
2021-07-26T10,ERCO,WND,9473
2021-07-26T11,ERCO,WND,8817
2021-07-26T12,ERCO,WND,8888
2021-07-26T13,ERCO,WND,7532
2021-07-26T14,ERCO,WND,5539
2021-07-26T15,ERCO,WND,3625
2021-07-26T16,ERCO,WND,2653
2021-07-26T17,ERCO,WND,1759
2021-07-26T18,ERCO,WND,1386
2021-07-26T19,ERCO,WND,1750
2021-07-26T20,ERCO,WND,2345
2021-07-26T21,ERCO,WND,3000
2021-07-26T22,ERCO,WND,3906
2021-07-26T23,ERCO,WND,5209
2021-07-27T00,ERCO,WND,5812
2021-07-27T01,ERCO,WND,5582
2021-07-27T02,ERCO,WND,5035
2021-07-27T03,ERCO,WND,6249
2021-07-27T04,ERCO,WND,7954
2021-07-27T05,ERCO,WND,8341
2021-07-27T06,ERCO,WND,8700
2021-07-27T07,ERCO,WND,7929
2021-07-27T08,ERCO,WND,7070
2021-07-27T09,ERCO,WND,6142
2021-07-27T10,ERCO,WND,5312
2021-07-27T11,ERCO,WND,4917
2021-07-27T12,ERCO,WND,4791
2021-07-27T13,ERCO,WND,4452
2021-07-27T14,ERCO,WND,3467
2021-07-27T15,ERCO,WND,2089
2021-07-27T16,ERCO,WND,1505
2021-07-27T17,ERCO,WND,971
2021-07-27T18,ERCO,WND,701
2021-07-27T19,ERCO,WND,800
2021-07-27T20,ERCO,WND,1379
2021-07-27T21,ERCO,WND,1853
2021-07-27T22,ERCO,WND,2136
2021-07-27T23,ERCO,WND,2278
2021-07-28T00,ERCO,WND,3041
2021-07-28T01,ERCO,WND,3712
2021-07-28T02,ERCO,WND,4460
2021-07-28T03,ERCO,WND,7174
2021-07-28T04,ERCO,WND,8444
2021-07-28T05,ERCO,WND,9375
2021-07-28T06,ERCO,WND,9679
2021-07-28T07,ERCO,WND,9450
2021-07-28T08,ERCO,WND,8801
2021-07-28T09,ERCO,WND,7826
2021-07-28T10,ERCO,WND,7359
2021-07-28T11,ERCO,WND,6621
2021-07-28T12,ERCO,WND,5882
2021-07-28T13,ERCO,WND,5210
2021-07-28T14,ERCO,WND,3779
2021-07-28T15,ERCO,WND,3892
2021-07-28T16,ERCO,WND,4035
2021-07-28T17,ERCO,WND,3999
2021-07-28T18,ERCO,WND,3499
2021-07-28T19,ERCO,WND,3504
2021-07-28T20,ERCO,WND,2791
2021-07-28T21,ERCO,WND,3307
2021-07-28T22,ERCO,WND,4688
2021-07-28T23,ERCO,WND,5900
2021-07-29T00,ERCO,WND,5798
2021-07-29T01,ERCO,WND,6277
2021-07-29T02,ERCO,WND,5565
2021-07-29T03,ERCO,WND,5319
2021-07-29T04,ERCO,WND,5504
2021-07-29T05,ERCO,WND,5560
2021-07-29T06,ERCO,WND,5510
2021-07-29T07,ERCO,WND,4948
2021-07-29T08,ERCO,WND,4105
2021-07-29T09,ERCO,WND,3029
2021-07-29T10,ERCO,WND,2332
2021-07-29T11,ERCO,WND,2008
2021-07-29T12,ERCO,WND,1667
2021-07-29T13,ERCO,WND,1174
2021-07-29T14,ERCO,WND,613
2021-07-29T15,ERCO,WND,574
2021-07-29T16,ERCO,WND,884
2021-07-29T17,ERCO,WND,858
2021-07-29T18,ERCO,WND,1139
2021-07-29T19,ERCO,WND,1590
2021-07-29T20,ERCO,WND,2029
2021-07-29T21,ERCO,WND,2639
2021-07-29T22,ERCO,WND,3458
2021-07-29T23,ERCO,WND,3323
2021-07-30T00,ERCO,WND,2913
2021-07-30T01,ERCO,WND,3442
2021-07-30T02,ERCO,WND,4157
2021-07-30T03,ERCO,WND,5409
2021-07-30T04,ERCO,WND,6670
2021-07-30T05,ERCO,WND,7323
2021-07-30T06,ERCO,WND,7376
2021-07-30T07,ERCO,WND,7302
2021-07-30T08,ERCO,WND,6635
2021-07-30T09,ERCO,WND,5974
2021-07-30T10,ERCO,WND,5032
2021-07-30T11,ERCO,WND,3860
2021-07-30T12,ERCO,WND,2844
2021-07-30T13,ERCO,WND,2240
2021-07-30T14,ERCO,WND,1367
2021-07-30T15,ERCO,WND,643
2021-07-30T16,ERCO,WND,560
2021-07-30T17,ERCO,WND,501
2021-07-30T18,ERCO,WND,602
2021-07-30T19,ERCO,WND,1098
2021-07-30T20,ERCO,WND,1982
2021-07-30T21,ERCO,WND,3101
2021-07-30T22,ERCO,WND,3858
2021-07-30T23,ERCO,WND,4915
2021-07-31T00,ERCO,WND,6002
2021-07-31T01,ERCO,WND,6649
2021-07-31T02,ERCO,WND,7334
2021-07-31T03,ERCO,WND,8571
2021-07-31T04,ERCO,WND,9925
2021-07-31T05,ERCO,WND,11673
2021-07-31T06,ERCO,WND,12334
2021-07-31T07,ERCO,WND,12916
2021-07-31T08,ERCO,WND,12393
2021-07-31T09,ERCO,WND,11609
2021-07-31T10,ERCO,WND,10823
2021-07-31T11,ERCO,WND,9589
2021-07-31T12,ERCO,WND,8445
2021-07-31T13,ERCO,WND,7759
2021-07-31T14,ERCO,WND,5518
2021-07-31T15,ERCO,WND,5106
2021-07-31T16,ERCO,WND,5029
2021-07-31T17,ERCO,WND,3274
2021-07-31T18,ERCO,WND,2278
2021-07-31T19,ERCO,WND,2080
2021-07-31T20,ERCO,WND,2466
2021-07-31T21,ERCO,WND,3491
2021-07-31T22,ERCO,WND,4375
2021-07-31T23,ERCO,WND,5314
2021-08-01T00,ERCO,WND,6507
2021-08-01T01,ERCO,WND,6588
2021-08-01T02,ERCO,WND,6884
2021-08-01T03,ERCO,WND,8287
2021-08-01T04,ERCO,WND,8938
2021-08-01T05,ERCO,WND,10605
2021-08-01T06,ERCO,WND,11909
2021-08-01T07,ERCO,WND,12973
2021-08-01T08,ERCO,WND,13245
2021-08-01T09,ERCO,WND,12076
2021-08-01T10,ERCO,WND,11859
2021-08-01T11,ERCO,WND,11938
2021-08-01T12,ERCO,WND,11404
2021-08-01T13,ERCO,WND,10032
2021-08-01T14,ERCO,WND,7541
2021-08-01T15,ERCO,WND,6412
2021-08-01T16,ERCO,WND,5101
2021-08-01T17,ERCO,WND,4827
2021-08-01T18,ERCO,WND,5270
2021-08-01T19,ERCO,WND,6364
2021-08-01T20,ERCO,WND,7836
2021-08-01T21,ERCO,WND,8509
2021-08-01T22,ERCO,WND,8573
2021-08-01T23,ERCO,WND,8313
2021-08-02T00,ERCO,WND,7717
2021-08-02T01,ERCO,WND,7545
2021-08-02T02,ERCO,WND,6288
2021-08-02T03,ERCO,WND,6446
2021-08-02T04,ERCO,WND,6359
2021-08-02T05,ERCO,WND,5878
2021-08-02T06,ERCO,WND,5414
2021-08-02T07,ERCO,WND,5581
2021-08-02T08,ERCO,WND,5715
2021-08-02T09,ERCO,WND,5738
2021-08-02T10,ERCO,WND,5166
2021-08-02T11,ERCO,WND,4997
2021-08-02T12,ERCO,WND,4916
2021-08-02T13,ERCO,WND,4309
2021-08-02T14,ERCO,WND,3769
2021-08-02T15,ERCO,WND,4683
2021-08-02T16,ERCO,WND,5022
2021-08-02T17,ERCO,WND,5040
2021-08-02T18,ERCO,WND,5517
2021-08-02T19,ERCO,WND,6020
2021-08-02T20,ERCO,WND,5918
2021-08-02T21,ERCO,WND,6441
2021-08-02T22,ERCO,WND,6526
2021-08-02T23,ERCO,WND,6473
2021-08-03T00,ERCO,WND,5758
2021-08-03T01,ERCO,WND,5508
2021-08-03T02,ERCO,WND,5866
2021-08-03T03,ERCO,WND,6199
2021-08-03T04,ERCO,WND,6212
2021-08-03T05,ERCO,WND,5089
2021-08-03T06,ERCO,WND,4453
2021-08-03T07,ERCO,WND,3960
2021-08-03T08,ERCO,WND,3016
2021-08-03T09,ERCO,WND,2225
2021-08-03T10,ERCO,WND,2025
2021-08-03T11,ERCO,WND,1508
2021-08-03T12,ERCO,WND,1390
2021-08-03T13,ERCO,WND,1295
2021-08-03T14,ERCO,WND,979
2021-08-03T15,ERCO,WND,718
2021-08-03T16,ERCO,WND,697
2021-08-03T17,ERCO,WND,814
2021-08-03T18,ERCO,WND,789
2021-08-03T19,ERCO,WND,987
2021-08-03T20,ERCO,WND,1239
2021-08-03T21,ERCO,WND,1500
2021-08-03T22,ERCO,WND,2096
2021-08-03T23,ERCO,WND,2770
2021-08-04T00,ERCO,WND,2398
2021-08-04T01,ERCO,WND,2402
2021-08-04T02,ERCO,WND,2624
2021-08-04T03,ERCO,WND,3725
2021-08-04T04,ERCO,WND,4778
2021-08-04T05,ERCO,WND,5325
2021-08-04T06,ERCO,WND,5055
2021-08-04T07,ERCO,WND,4470
2021-08-04T08,ERCO,WND,3834
2021-08-04T09,ERCO,WND,3582
2021-08-04T10,ERCO,WND,3127
2021-08-04T11,ERCO,WND,2366
2021-08-04T12,ERCO,WND,1498
2021-08-04T13,ERCO,WND,1193
2021-08-04T14,ERCO,WND,969
2021-08-04T15,ERCO,WND,564
2021-08-04T16,ERCO,WND,666
2021-08-04T17,ERCO,WND,967
2021-08-04T18,ERCO,WND,548
2021-08-04T19,ERCO,WND,391
2021-08-04T20,ERCO,WND,583
2021-08-04T21,ERCO,WND,992
2021-08-04T22,ERCO,WND,1690
2021-08-04T23,ERCO,WND,2289
2021-08-05T00,ERCO,WND,2693
2021-08-05T01,ERCO,WND,3014
2021-08-05T02,ERCO,WND,3886
2021-08-05T03,ERCO,WND,5093
2021-08-05T04,ERCO,WND,6703
2021-08-05T05,ERCO,WND,7787
2021-08-05T06,ERCO,WND,8228
2021-08-05T07,ERCO,WND,8814
2021-08-05T08,ERCO,WND,8498
2021-08-05T09,ERCO,WND,7661
2021-08-05T10,ERCO,WND,7092
2021-08-05T11,ERCO,WND,6163
2021-08-05T12,ERCO,WND,5194
2021-08-05T13,ERCO,WND,4596
2021-08-05T14,ERCO,WND,3786
2021-08-05T15,ERCO,WND,3173
2021-08-05T16,ERCO,WND,3366
2021-08-05T17,ERCO,WND,3007
2021-08-05T18,ERCO,WND,2638
2021-08-05T19,ERCO,WND,2555
2021-08-05T20,ERCO,WND,2894
2021-08-05T21,ERCO,WND,3664
2021-08-05T22,ERCO,WND,3631
2021-08-05T23,ERCO,WND,4417
2021-08-06T00,ERCO,WND,4819
2021-08-06T01,ERCO,WND,4783
2021-08-06T02,ERCO,WND,5959
2021-08-06T03,ERCO,WND,8160
2021-08-06T04,ERCO,WND,9585
2021-08-06T05,ERCO,WND,10938
2021-08-06T06,ERCO,WND,11991
2021-08-06T07,ERCO,WND,12596
2021-08-06T08,ERCO,WND,12586
2021-08-06T09,ERCO,WND,11998
2021-08-06T10,ERCO,WND,11594
2021-08-06T11,ERCO,WND,11746
2021-08-06T12,ERCO,WND,11186
2021-08-06T13,ERCO,WND,10301
2021-08-06T14,ERCO,WND,7903
2021-08-06T15,ERCO,WND,6768
2021-08-06T16,ERCO,WND,5584
2021-08-06T17,ERCO,WND,4938
2021-08-06T18,ERCO,WND,4424
2021-08-06T19,ERCO,WND,4396
2021-08-06T20,ERCO,WND,4708
2021-08-06T21,ERCO,WND,4335
2021-08-06T22,ERCO,WND,5212
2021-08-06T23,ERCO,WND,5628
2021-08-07T00,ERCO,WND,7021
2021-08-07T01,ERCO,WND,8346
2021-08-07T02,ERCO,WND,11352
2021-08-07T03,ERCO,WND,14203
2021-08-07T04,ERCO,WND,16772
2021-08-07T05,ERCO,WND,18753
2021-08-07T06,ERCO,WND,19328
2021-08-07T07,ERCO,WND,19116
2021-08-07T08,ERCO,WND,18305
2021-08-07T09,ERCO,WND,17550
2021-08-07T10,ERCO,WND,16630
2021-08-07T11,ERCO,WND,15640
2021-08-07T12,ERCO,WND,15084
2021-08-07T13,ERCO,WND,14656
2021-08-07T14,ERCO,WND,14075
2021-08-07T15,ERCO,WND,16880
2021-08-07T16,ERCO,WND,17857
2021-08-07T17,ERCO,WND,17639
2021-08-07T18,ERCO,WND,17211
2021-08-07T19,ERCO,WND,17147
2021-08-07T20,ERCO,WND,17145
2021-08-07T21,ERCO,WND,17025
2021-08-07T22,ERCO,WND,17300
2021-08-07T23,ERCO,WND,17852
