period,respondent,fueltype,value
2023-03-18T06,ERCO,WND,6684
2023-03-18T07,ERCO,WND,6053
2023-03-18T08,ERCO,WND,5536
2023-03-18T09,ERCO,WND,5731
2023-03-18T10,ERCO,WND,6074
2023-03-18T11,ERCO,WND,6819
2023-03-18T12,ERCO,WND,7484
2023-03-18T13,ERCO,WND,8105
2023-03-18T14,ERCO,WND,8635
2023-03-18T15,ERCO,WND,9971
2023-03-18T16,ERCO,WND,10654
2023-03-18T17,ERCO,WND,11173
2023-03-18T18,ERCO,WND,12526
2023-03-18T19,ERCO,WND,12516
2023-03-18T20,ERCO,WND,11290
2023-03-18T21,ERCO,WND,10501
2023-03-18T22,ERCO,WND,9570
2023-03-18T23,ERCO,WND,8325
2023-03-19T00,ERCO,WND,7477
2023-03-19T01,ERCO,WND,6522
2023-03-19T02,ERCO,WND,6299
2023-03-19T03,ERCO,WND,7308
2023-03-19T04,ERCO,WND,7435
2023-03-19T05,ERCO,WND,7241
2023-03-19T06,ERCO,WND,7587
2023-03-19T07,ERCO,WND,7219
2023-03-19T08,ERCO,WND,7593
2023-03-19T09,ERCO,WND,8386
2023-03-19T10,ERCO,WND,9021
2023-03-19T11,ERCO,WND,8910
2023-03-19T12,ERCO,WND,8534
2023-03-19T13,ERCO,WND,8165
2023-03-19T14,ERCO,WND,7911
2023-03-19T15,ERCO,WND,6654
2023-03-19T16,ERCO,WND,6716
2023-03-19T17,ERCO,WND,6969
2023-03-19T18,ERCO,WND,6532
2023-03-19T19,ERCO,WND,6046
2023-03-19T20,ERCO,WND,6017
2023-03-19T21,ERCO,WND,6551
2023-03-19T22,ERCO,WND,7335
2023-03-19T23,ERCO,WND,7738
2023-03-20T00,ERCO,WND,8613
2023-03-20T01,ERCO,WND,9494
2023-03-20T02,ERCO,WND,11955
2023-03-20T03,ERCO,WND,15877
2023-03-20T04,ERCO,WND,17676
2023-03-20T05,ERCO,WND,18215
2023-03-20T06,ERCO,WND,18521
2023-03-20T07,ERCO,WND,18485
2023-03-20T08,ERCO,WND,18204
2023-03-20T09,ERCO,WND,17610
2023-03-20T10,ERCO,WND,17739
2023-03-20T11,ERCO,WND,17175
2023-03-20T12,ERCO,WND,17428
2023-03-20T13,ERCO,WND,17517
2023-03-20T14,ERCO,WND,17740
2023-03-20T15,ERCO,WND,18092
2023-03-20T16,ERCO,WND,19296
2023-03-20T17,ERCO,WND,20400
2023-03-20T18,ERCO,WND,21196
2023-03-20T19,ERCO,WND,21214
2023-03-20T20,ERCO,WND,21869
2023-03-20T21,ERCO,WND,22357
2023-03-20T22,ERCO,WND,23401
2023-03-20T23,ERCO,WND,23127
2023-03-21T00,ERCO,WND,23182
2023-03-21T01,ERCO,WND,24032
2023-03-21T02,ERCO,WND,24442
2023-03-21T03,ERCO,WND,24876
2023-03-21T04,ERCO,WND,24723
2023-03-21T05,ERCO,WND,24212
2023-03-21T06,ERCO,WND,24501
2023-03-21T07,ERCO,WND,25061
2023-03-21T08,ERCO,WND,24963
2023-03-21T09,ERCO,WND,24625
2023-03-21T10,ERCO,WND,24522
2023-03-21T11,ERCO,WND,24683
2023-03-21T12,ERCO,WND,23163
2023-03-21T13,ERCO,WND,21491
2023-03-21T14,ERCO,WND,20682
2023-03-21T15,ERCO,WND,20324
2023-03-21T16,ERCO,WND,20021
2023-03-21T17,ERCO,WND,20067
2023-03-21T18,ERCO,WND,19772
2023-03-21T19,ERCO,WND,18873
2023-03-21T20,ERCO,WND,18520
2023-03-21T21,ERCO,WND,19078
2023-03-21T22,ERCO,WND,20673
2023-03-21T23,ERCO,WND,21417
2023-03-22T00,ERCO,WND,21831
2023-03-22T01,ERCO,WND,21761
2023-03-22T02,ERCO,WND,23181
2023-03-22T03,ERCO,WND,23973
2023-03-22T04,ERCO,WND,24011
2023-03-22T05,ERCO,WND,24050
2023-03-22T06,ERCO,WND,23598
2023-03-22T07,ERCO,WND,23397
2023-03-22T08,ERCO,WND,23048
2023-03-22T09,ERCO,WND,22858
2023-03-22T10,ERCO,WND,22692
2023-03-22T11,ERCO,WND,22735
2023-03-22T12,ERCO,WND,22785
2023-03-22T13,ERCO,WND,21704
2023-03-22T14,ERCO,WND,20980
2023-03-22T15,ERCO,WND,20340
2023-03-22T16,ERCO,WND,19953
2023-03-22T17,ERCO,WND,20103
2023-03-22T18,ERCO,WND,19107
2023-03-22T19,ERCO,WND,18857
2023-03-22T20,ERCO,WND,19029
2023-03-22T21,ERCO,WND,20449
2023-03-22T22,ERCO,WND,21735
2023-03-22T23,ERCO,WND,21715
2023-03-23T00,ERCO,WND,21306
2023-03-23T01,ERCO,WND,19657
2023-03-23T02,ERCO,WND,19726
2023-03-23T03,ERCO,WND,21108
2023-03-23T04,ERCO,WND,22555
2023-03-23T05,ERCO,WND,24090
2023-03-23T06,ERCO,WND,24222
2023-03-23T07,ERCO,WND,23957
2023-03-23T08,ERCO,WND,23698
2023-03-23T09,ERCO,WND,23224
2023-03-23T10,ERCO,WND,21715
2023-03-23T11,ERCO,WND,19891
2023-03-23T12,ERCO,WND,18643
2023-03-23T13,ERCO,WND,16892
2023-03-23T14,ERCO,WND,14811
2023-03-23T15,ERCO,WND,12739
2023-03-23T16,ERCO,WND,12896
2023-03-23T17,ERCO,WND,13212
2023-03-23T18,ERCO,WND,12401
2023-03-23T19,ERCO,WND,11690
2023-03-23T20,ERCO,WND,12030
2023-03-23T21,ERCO,WND,12387
2023-03-23T22,ERCO,WND,13296
2023-03-23T23,ERCO,WND,15321
2023-03-24T00,ERCO,WND,16873
2023-03-24T01,ERCO,WND,15983
2023-03-24T02,ERCO,WND,17076
2023-03-24T03,ERCO,WND,16636
2023-03-24T04,ERCO,WND,15095
2023-03-24T05,ERCO,WND,14040
2023-03-24T06,ERCO,WND,14978
2023-03-24T07,ERCO,WND,17728
2023-03-24T08,ERCO,WND,19017
2023-03-24T09,ERCO,WND,18130
2023-03-24T10,ERCO,WND,16333
2023-03-24T11,ERCO,WND,14419
2023-03-24T12,ERCO,WND,12045
2023-03-24T13,ERCO,WND,12072
2023-03-24T14,ERCO,WND,11881
2023-03-24T15,ERCO,WND,10084
2023-03-24T16,ERCO,WND,9063
2023-03-24T17,ERCO,WND,9794
2023-03-24T18,ERCO,WND,13392
2023-03-24T19,ERCO,WND,16060
2023-03-24T20,ERCO,WND,17066
2023-03-24T21,ERCO,WND,18045
2023-03-24T22,ERCO,WND,18720
2023-03-24T23,ERCO,WND,18958
2023-03-25T00,ERCO,WND,19963
2023-03-25T01,ERCO,WND,19662
2023-03-25T02,ERCO,WND,20280
2023-03-25T03,ERCO,WND,19871
2023-03-25T04,ERCO,WND,20010
2023-03-25T05,ERCO,WND,20238
2023-03-25T06,ERCO,WND,20846
2023-03-25T07,ERCO,WND,20235
2023-03-25T08,ERCO,WND,19126
2023-03-25T09,ERCO,WND,18196
2023-03-25T10,ERCO,WND,17546
2023-03-25T11,ERCO,WND,18736
2023-03-25T12,ERCO,WND,20347
2023-03-25T13,ERCO,WND,21542
2023-03-25T14,ERCO,WND,21320
2023-03-25T15,ERCO,WND,21071
2023-03-25T16,ERCO,WND,22958
2023-03-25T17,ERCO,WND,21936
2023-03-25T18,ERCO,WND,19503
2023-03-25T19,ERCO,WND,15729
2023-03-25T20,ERCO,WND,11354
2023-03-25T21,ERCO,WND,8445
2023-03-25T22,ERCO,WND,7307
2023-03-25T23,ERCO,WND,6936
2023-03-26T00,ERCO,WND,6883
2023-03-26T01,ERCO,WND,5267
2023-03-26T02,ERCO,WND,4523
2023-03-26T03,ERCO,WND,5276
2023-03-26T04,ERCO,WND,5681
2023-03-26T05,ERCO,WND,7100
2023-03-26T06,ERCO,WND,9119
2023-03-26T07,ERCO,WND,10587
2023-03-26T08,ERCO,WND,10488
2023-03-26T09,ERCO,WND,10888
2023-03-26T10,ERCO,WND,10830
2023-03-26T11,ERCO,WND,11900
2023-03-26T12,ERCO,WND,12514
2023-03-26T13,ERCO,WND,12793
2023-03-26T14,ERCO,WND,12514
2023-03-26T15,ERCO,WND,12223
2023-03-26T16,ERCO,WND,11680
2023-03-26T17,ERCO,WND,9228
2023-03-26T18,ERCO,WND,6538
2023-03-26T19,ERCO,WND,4498
2023-03-26T20,ERCO,WND,3575
2023-03-26T21,ERCO,WND,2968
2023-03-26T22,ERCO,WND,2846
2023-03-26T23,ERCO,WND,3257
2023-03-27T00,ERCO,WND,3853
2023-03-27T01,ERCO,WND,5567
2023-03-27T02,ERCO,WND,9345
2023-03-27T03,ERCO,WND,13892
2023-03-27T04,ERCO,WND,16319
2023-03-27T05,ERCO,WND,17248
2023-03-27T06,ERCO,WND,17366
2023-03-27T07,ERCO,WND,16335
2023-03-27T08,ERCO,WND,14492
2023-03-27T09,ERCO,WND,12431
2023-03-27T10,ERCO,WND,10568
2023-03-27T11,ERCO,WND,9543
2023-03-27T12,ERCO,WND,9526
2023-03-27T13,ERCO,WND,9889
2023-03-27T14,ERCO,WND,8457
2023-03-27T15,ERCO,WND,6319
2023-03-27T16,ERCO,WND,5250
2023-03-27T17,ERCO,WND,4712
2023-03-27T18,ERCO,WND,4720
2023-03-27T19,ERCO,WND,4671
2023-03-27T20,ERCO,WND,4531
2023-03-27T21,ERCO,WND,4367
2023-03-27T22,ERCO,WND,4741
2023-03-27T23,ERCO,WND,4625
2023-03-28T00,ERCO,WND,5107
2023-03-28T01,ERCO,WND,6560
2023-03-28T02,ERCO,WND,7756
2023-03-28T03,ERCO,WND,8819
2023-03-28T04,ERCO,WND,8981
2023-03-28T05,ERCO,WND,10288
2023-03-28T06,ERCO,WND,13486
2023-03-28T07,ERCO,WND,15537
2023-03-28T08,ERCO,WND,17527
2023-03-28T09,ERCO,WND,18220
2023-03-28T10,ERCO,WND,18591
2023-03-28T11,ERCO,WND,19660
2023-03-28T12,ERCO,WND,20658
2023-03-28T13,ERCO,WND,21342
2023-03-28T14,ERCO,WND,21389
2023-03-28T15,ERCO,WND,21434
2023-03-28T16,ERCO,WND,21761
2023-03-28T17,ERCO,WND,20936
2023-03-28T18,ERCO,WND,20324
2023-03-28T19,ERCO,WND,18761
2023-03-28T20,ERCO,WND,16617
2023-03-28T21,ERCO,WND,14105
2023-03-28T22,ERCO,WND,11641
2023-03-28T23,ERCO,WND,10404
2023-03-29T00,ERCO,WND,8793
2023-03-29T01,ERCO,WND,7508
2023-03-29T02,ERCO,WND,7293
2023-03-29T03,ERCO,WND,7294
2023-03-29T04,ERCO,WND,7140
2023-03-29T05,ERCO,WND,6505
2023-03-29T06,ERCO,WND,5805
2023-03-29T07,ERCO,WND,4675
2023-03-29T08,ERCO,WND,4029
2023-03-29T09,ERCO,WND,3908
2023-03-29T10,ERCO,WND,3885
2023-03-29T11,ERCO,WND,4770
2023-03-29T12,ERCO,WND,5563
2023-03-29T13,ERCO,WND,7147
2023-03-29T14,ERCO,WND,8135
2023-03-29T15,ERCO,WND,9042
2023-03-29T16,ERCO,WND,9786
2023-03-29T17,ERCO,WND,10305
2023-03-29T18,ERCO,WND,10179
2023-03-29T19,ERCO,WND,10539
2023-03-29T20,ERCO,WND,11126
2023-03-29T21,ERCO,WND,12307
2023-03-29T22,ERCO,WND,13435
2023-03-29T23,ERCO,WND,14951
2023-03-30T00,ERCO,WND,16812
2023-03-30T01,ERCO,WND,17439
2023-03-30T02,ERCO,WND,18331
2023-03-30T03,ERCO,WND,19445
2023-03-30T04,ERCO,WND,20112
2023-03-30T05,ERCO,WND,20137
2023-03-30T06,ERCO,WND,20306
2023-03-30T07,ERCO,WND,20084
2023-03-30T08,ERCO,WND,19785
2023-03-30T09,ERCO,WND,19789
2023-03-30T10,ERCO,WND,19299
2023-03-30T11,ERCO,WND,19072
2023-03-30T12,ERCO,WND,19127
2023-03-30T13,ERCO,WND,19540
2023-03-30T14,ERCO,WND,19786
2023-03-30T15,ERCO,WND,20753
2023-03-30T16,ERCO,WND,22157
2023-03-30T17,ERCO,WND,22694
2023-03-30T18,ERCO,WND,22887
2023-03-30T19,ERCO,WND,23715
2023-03-30T20,ERCO,WND,24040
2023-03-30T21,ERCO,WND,24623
2023-03-30T22,ERCO,WND,24748
2023-03-30T23,ERCO,WND,25193
2023-03-31T00,ERCO,WND,25401
2023-03-31T01,ERCO,WND,25351
2023-03-31T02,ERCO,WND,25500
2023-03-31T03,ERCO,WND,25525
2023-03-31T04,ERCO,WND,25400
2023-03-31T05,ERCO,WND,25175
2023-03-31T06,ERCO,WND,24739
2023-03-31T07,ERCO,WND,25367
2023-03-31T08,ERCO,WND,25339
2023-03-31T09,ERCO,WND,25276
2023-03-31T10,ERCO,WND,24224
2023-03-31T11,ERCO,WND,23148
2023-03-31T12,ERCO,WND,22546
2023-03-31T13,ERCO,WND,22722
2023-03-31T14,ERCO,WND,21196
2023-03-31T15,ERCO,WND,20842
2023-03-31T16,ERCO,WND,22638
2023-03-31T17,ERCO,WND,23243
2023-03-31T18,ERCO,WND,22646
2023-03-31T19,ERCO,WND,22280
2023-03-31T20,ERCO,WND,21683
2023-03-31T21,ERCO,WND,20894
2023-03-31T22,ERCO,WND,20670
2023-03-31T23,ERCO,WND,20790
2023-04-01T00,ERCO,WND,20188
2023-04-01T01,ERCO,WND,17889
2023-04-01T02,ERCO,WND,15610
2023-04-01T03,ERCO,WND,15688
2023-04-01T04,ERCO,WND,14925
2023-04-01T05,ERCO,WND,14170
2023-04-01T06,ERCO,WND,13614
2023-04-01T07,ERCO,WND,11792
2023-04-01T08,ERCO,WND,10903
2023-04-01T09,ERCO,WND,10800
2023-04-01T10,ERCO,WND,10597
2023-04-01T11,ERCO,WND,9970
2023-04-01T12,ERCO,WND,8337
2023-04-01T13,ERCO,WND,7890
2023-04-01T14,ERCO,WND,7330
2023-04-01T15,ERCO,WND,6769
2023-04-01T16,ERCO,WND,6132
2023-04-01T17,ERCO,WND,4862
2023-04-01T18,ERCO,WND,4236
2023-04-01T19,ERCO,WND,4074
2023-04-01T20,ERCO,WND,4431
2023-04-01T21,ERCO,WND,5934
2023-04-01T22,ERCO,WND,7675
2023-04-01T23,ERCO,WND,8803
2023-04-02T00,ERCO,WND,9914
2023-04-02T01,ERCO,WND,11192
2023-04-02T02,ERCO,WND,12859
2023-04-02T03,ERCO,WND,16308
2023-04-02T04,ERCO,WND,19741
2023-04-02T05,ERCO,WND,21257
2023-04-02T06,ERCO,WND,21592
2023-04-02T07,ERCO,WND,21066
2023-04-02T08,ERCO,WND,20481
2023-04-02T09,ERCO,WND,20143
2023-04-02T10,ERCO,WND,19909
2023-04-02T11,ERCO,WND,19707
2023-04-02T12,ERCO,WND,19629
2023-04-02T13,ERCO,WND,20106
2023-04-02T14,ERCO,WND,20130
2023-04-02T15,ERCO,WND,19892
2023-04-02T16,ERCO,WND,21231
2023-04-02T17,ERCO,WND,21320
2023-04-02T18,ERCO,WND,21070
2023-04-02T19,ERCO,WND,20734
2023-04-02T20,ERCO,WND,19836
2023-04-02T21,ERCO,WND,19653
2023-04-02T22,ERCO,WND,18689
2023-04-02T23,ERCO,WND,17661
2023-04-03T00,ERCO,WND,17462
2023-04-03T01,ERCO,WND,17195
2023-04-03T02,ERCO,WND,17701
2023-04-03T03,ERCO,WND,18721
2023-04-03T04,ERCO,WND,20170
2023-04-03T05,ERCO,WND,20851
2023-04-03T06,ERCO,WND,21045
2023-04-03T07,ERCO,WND,20927
2023-04-03T08,ERCO,WND,20652
2023-04-03T09,ERCO,WND,20284
2023-04-03T10,ERCO,WND,20562
2023-04-03T11,ERCO,WND,20960
2023-04-03T12,ERCO,WND,20478
2023-04-03T13,ERCO,WND,19974
2023-04-03T14,ERCO,WND,18718
2023-04-03T15,ERCO,WND,15328
2023-04-03T16,ERCO,WND,13635
2023-04-03T17,ERCO,WND,14164
2023-04-03T18,ERCO,WND,14005
2023-04-03T19,ERCO,WND,15769
2023-04-03T20,ERCO,WND,18130
2023-04-03T21,ERCO,WND,19170
2023-04-03T22,ERCO,WND,18522
2023-04-03T23,ERCO,WND,18229
2023-04-04T00,ERCO,WND,18719
2023-04-04T01,ERCO,WND,19701
2023-04-04T02,ERCO,WND,20941
2023-04-04T03,ERCO,WND,22056
2023-04-04T04,ERCO,WND,23866
2023-04-04T05,ERCO,WND,25021
2023-04-04T06,ERCO,WND,25287
2023-04-04T07,ERCO,WND,25110
2023-04-04T08,ERCO,WND,24828
2023-04-04T09,ERCO,WND,24255
2023-04-04T10,ERCO,WND,24081
2023-04-04T11,ERCO,WND,23309
2023-04-04T12,ERCO,WND,22478
2023-04-04T13,ERCO,WND,21590
2023-04-04T14,ERCO,WND,20770
2023-04-04T15,ERCO,WND,19208
2023-04-04T16,ERCO,WND,18910
2023-04-04T17,ERCO,WND,19511
2023-04-04T18,ERCO,WND,20341
2023-04-04T19,ERCO,WND,21248
2023-04-04T20,ERCO,WND,21830
2023-04-04T21,ERCO,WND,22854
2023-04-04T22,ERCO,WND,22943
2023-04-04T23,ERCO,WND,22429
2023-04-05T00,ERCO,WND,22000
2023-04-05T01,ERCO,WND,21705
2023-04-05T02,ERCO,WND,22326
2023-04-05T03,ERCO,WND,23514
2023-04-05T04,ERCO,WND,23837
2023-04-05T05,ERCO,WND,22352
2023-04-05T06,ERCO,WND,22802
2023-04-05T07,ERCO,WND,24085
2023-04-05T08,ERCO,WND,24010
2023-04-05T09,ERCO,WND,23261
2023-04-05T10,ERCO,WND,22733
2023-04-05T11,ERCO,WND,22934
2023-04-05T12,ERCO,WND,22735
2023-04-05T13,ERCO,WND,22027
2023-04-05T14,ERCO,WND,19484
2023-04-05T15,ERCO,WND,18416
2023-04-05T16,ERCO,WND,16393
2023-04-05T17,ERCO,WND,12716
2023-04-05T18,ERCO,WND,10469
2023-04-05T19,ERCO,WND,9672
2023-04-05T20,ERCO,WND,8710
2023-04-05T21,ERCO,WND,7865
2023-04-05T22,ERCO,WND,6912
2023-04-05T23,ERCO,WND,7053
2023-04-06T00,ERCO,WND,8002
2023-04-06T01,ERCO,WND,9289
2023-04-06T02,ERCO,WND,12181
2023-04-06T03,ERCO,WND,14311
2023-04-06T04,ERCO,WND,15553
2023-04-06T05,ERCO,WND,16938
2023-04-06T06,ERCO,WND,17617
2023-04-06T07,ERCO,WND,17902
2023-04-06T08,ERCO,WND,17847
2023-04-06T09,ERCO,WND,17195
2023-04-06T10,ERCO,WND,16168
2023-04-06T11,ERCO,WND,15125
2023-04-06T12,ERCO,WND,14710
2023-04-06T13,ERCO,WND,14865
2023-04-06T14,ERCO,WND,13723
2023-04-06T15,ERCO,WND,14835
2023-04-06T16,ERCO,WND,15719
2023-04-06T17,ERCO,WND,15298
2023-04-06T18,ERCO,WND,15587
2023-04-06T19,ERCO,WND,15860
2023-04-06T20,ERCO,WND,15993
2023-04-06T21,ERCO,WND,15988
2023-04-06T22,ERCO,WND,15558
2023-04-06T23,ERCO,WND,15772
2023-04-07T00,ERCO,WND,15902
2023-04-07T01,ERCO,WND,14338
2023-04-07T02,ERCO,WND,13117
2023-04-07T03,ERCO,WND,13470
2023-04-07T04,ERCO,WND,14579
2023-04-07T05,ERCO,WND,15576
2023-04-07T06,ERCO,WND,14991
2023-04-07T07,ERCO,WND,15064
2023-04-07T08,ERCO,WND,14646
2023-04-07T09,ERCO,WND,12822
2023-04-07T10,ERCO,WND,12137
2023-04-07T11,ERCO,WND,12348
2023-04-07T12,ERCO,WND,11423
2023-04-07T13,ERCO,WND,11078
2023-04-07T14,ERCO,WND,9651
2023-04-07T15,ERCO,WND,8061
2023-04-07T16,ERCO,WND,7740
2023-04-07T17,ERCO,WND,7398
2023-04-07T18,ERCO,WND,7775
2023-04-07T19,ERCO,WND,8284
2023-04-07T20,ERCO,WND,8156
2023-04-07T21,ERCO,WND,7625
2023-04-07T22,ERCO,WND,6579
2023-04-07T23,ERCO,WND,5613
2023-04-08T00,ERCO,WND,5685
2023-04-08T01,ERCO,WND,6214
2023-04-08T02,ERCO,WND,6304
2023-04-08T03,ERCO,WND,6869
2023-04-08T04,ERCO,WND,7260
2023-04-08T05,ERCO,WND,7398
2023-04-08T06,ERCO,WND,6705
2023-04-08T07,ERCO,WND,5577
2023-04-08T08,ERCO,WND,4481
2023-04-08T09,ERCO,WND,3211
2023-04-08T10,ERCO,WND,2411
2023-04-08T11,ERCO,WND,1951
2023-04-08T12,ERCO,WND,1859
2023-04-08T13,ERCO,WND,1870
2023-04-08T14,ERCO,WND,1762
2023-04-08T15,ERCO,WND,1406
2023-04-08T16,ERCO,WND,1541
2023-04-08T17,ERCO,WND,1193
2023-04-08T18,ERCO,WND,904
2023-04-08T19,ERCO,WND,912
2023-04-08T20,ERCO,WND,1238
2023-04-08T21,ERCO,WND,1635
2023-04-08T22,ERCO,WND,2071
2023-04-08T23,ERCO,WND,2505
2023-04-09T00,ERCO,WND,2997
2023-04-09T01,ERCO,WND,4088
2023-04-09T02,ERCO,WND,6461
2023-04-09T03,ERCO,WND,10021
2023-04-09T04,ERCO,WND,12351
2023-04-09T05,ERCO,WND,13798
2023-04-09T06,ERCO,WND,13940
2023-04-09T07,ERCO,WND,13989
2023-04-09T08,ERCO,WND,13200
2023-04-09T09,ERCO,WND,11728
2023-04-09T10,ERCO,WND,10377
2023-04-09T11,ERCO,WND,9360
2023-04-09T12,ERCO,WND,8732
2023-04-09T13,ERCO,WND,7309
2023-04-09T14,ERCO,WND,5929
2023-04-09T15,ERCO,WND,4016
2023-04-09T16,ERCO,WND,3368
2023-04-09T17,ERCO,WND,3154
2023-04-09T18,ERCO,WND,3232
2023-04-09T19,ERCO,WND,3460
2023-04-09T20,ERCO,WND,3860
2023-04-09T21,ERCO,WND,4048
2023-04-09T22,ERCO,WND,4339
2023-04-09T23,ERCO,WND,6304
2023-04-10T00,ERCO,WND,8843
2023-04-10T01,ERCO,WND,10476
2023-04-10T02,ERCO,WND,11199
2023-04-10T03,ERCO,WND,12047
2023-04-10T04,ERCO,WND,13202
2023-04-10T05,ERCO,WND,12292
2023-04-10T06,ERCO,WND,11076
2023-04-10T07,ERCO,WND,10568
2023-04-10T08,ERCO,WND,11321
2023-04-10T09,ERCO,WND,9342
2023-04-10T10,ERCO,WND,6633
2023-04-10T11,ERCO,WND,6132
2023-04-10T12,ERCO,WND,5833
2023-04-10T13,ERCO,WND,4776
2023-04-10T14,ERCO,WND,3909
2023-04-10T15,ERCO,WND,3156
2023-04-10T16,ERCO,WND,3065
2023-04-10T17,ERCO,WND,2346
2023-04-10T18,ERCO,WND,1853
2023-04-10T19,ERCO,WND,2018
2023-04-10T20,ERCO,WND,2587
2023-04-10T21,ERCO,WND,3226
2023-04-10T22,ERCO,WND,4069
2023-04-10T23,ERCO,WND,3916
2023-04-11T00,ERCO,WND,4306
2023-04-11T01,ERCO,WND,4642
2023-04-11T02,ERCO,WND,6167
2023-04-11T03,ERCO,WND,9482
2023-04-11T04,ERCO,WND,12845
2023-04-11T05,ERCO,WND,15863
2023-04-11T06,ERCO,WND,16376
2023-04-11T07,ERCO,WND,15857
2023-04-11T08,ERCO,WND,14915
2023-04-11T09,ERCO,WND,13293
2023-04-11T10,ERCO,WND,11185
2023-04-11T11,ERCO,WND,9506
2023-04-11T12,ERCO,WND,8430
2023-04-11T13,ERCO,WND,7122
2023-04-11T14,ERCO,WND,4971
2023-04-11T15,ERCO,WND,3105
2023-04-11T16,ERCO,WND,3272
2023-04-11T17,ERCO,WND,3132
2023-04-11T18,ERCO,WND,3288
2023-04-11T19,ERCO,WND,3615
2023-04-11T20,ERCO,WND,3938
2023-04-11T21,ERCO,WND,4804
2023-04-11T22,ERCO,WND,5694
2023-04-11T23,ERCO,WND,6898
2023-04-12T00,ERCO,WND,8630
2023-04-12T01,ERCO,WND,12213
2023-04-12T02,ERCO,WND,15263
2023-04-12T03,ERCO,WND,18333
2023-04-12T04,ERCO,WND,19908
2023-04-12T05,ERCO,WND,18882
2023-04-12T06,ERCO,WND,18403
2023-04-12T07,ERCO,WND,17763
2023-04-12T08,ERCO,WND,17173
2023-04-12T09,ERCO,WND,16916
2023-04-12T10,ERCO,WND,16684
2023-04-12T11,ERCO,WND,16702
2023-04-12T12,ERCO,WND,15724
2023-04-12T13,ERCO,WND,14852
2023-04-12T14,ERCO,WND,13022
2023-04-12T15,ERCO,WND,12170
2023-04-12T16,ERCO,WND,12656
2023-04-12T17,ERCO,WND,10639
2023-04-12T18,ERCO,WND,10015
2023-04-12T19,ERCO,WND,9871
2023-04-12T20,ERCO,WND,9542
2023-04-12T21,ERCO,WND,9857
2023-04-12T22,ERCO,WND,10418
2023-04-12T23,ERCO,WND,11375
2023-04-13T00,ERCO,WND,12928
2023-04-13T01,ERCO,WND,14667
2023-04-13T02,ERCO,WND,16416
2023-04-13T03,ERCO,WND,19832
2023-04-13T04,ERCO,WND,21132
2023-04-13T05,ERCO,WND,20048
2023-04-13T06,ERCO,WND,19304
2023-04-13T07,ERCO,WND,18967
2023-04-13T08,ERCO,WND,18636
2023-04-13T09,ERCO,WND,18234
2023-04-13T10,ERCO,WND,18024
2023-04-13T11,ERCO,WND,18274
2023-04-13T12,ERCO,WND,18830
2023-04-13T13,ERCO,WND,18592
2023-04-13T14,ERCO,WND,16089
2023-04-13T15,ERCO,WND,15373
2023-04-13T16,ERCO,WND,15980
2023-04-13T17,ERCO,WND,15109
2023-04-13T18,ERCO,WND,14889
2023-04-13T19,ERCO,WND,15191
2023-04-13T20,ERCO,WND,15991
2023-04-13T21,ERCO,WND,16818
2023-04-13T22,ERCO,WND,17991
2023-04-13T23,ERCO,WND,19126
2023-04-14T00,ERCO,WND,19858
2023-04-14T01,ERCO,WND,19671
2023-04-14T02,ERCO,WND,21535
2023-04-14T03,ERCO,WND,23734
2023-04-14T04,ERCO,WND,23728
2023-04-14T05,ERCO,WND,23796
2023-04-14T06,ERCO,WND,23646
2023-04-14T07,ERCO,WND,22733
2023-04-14T08,ERCO,WND,22046
2023-04-14T09,ERCO,WND,21806
2023-04-14T10,ERCO,WND,21766
2023-04-14T11,ERCO,WND,21979
2023-04-14T12,ERCO,WND,22307
2023-04-14T13,ERCO,WND,21789
2023-04-14T14,ERCO,WND,19267
2023-04-14T15,ERCO,WND,17392
2023-04-14T16,ERCO,WND,17401
2023-04-14T17,ERCO,WND,16938
2023-04-14T18,ERCO,WND,15572
2023-04-14T19,ERCO,WND,14955
2023-04-14T20,ERCO,WND,15673
2023-04-14T21,ERCO,WND,16381
2023-04-14T22,ERCO,WND,17416
2023-04-14T23,ERCO,WND,18921
2023-04-15T00,ERCO,WND,19666
2023-04-15T01,ERCO,WND,17525
2023-04-15T02,ERCO,WND,14850
2023-04-15T03,ERCO,WND,14655
2023-04-15T04,ERCO,WND,15680
2023-04-15T05,ERCO,WND,17129
2023-04-15T06,ERCO,WND,17768
2023-04-15T07,ERCO,WND,17941
2023-04-15T08,ERCO,WND,17470
2023-04-15T09,ERCO,WND,17644
2023-04-15T10,ERCO,WND,17528
2023-04-15T11,ERCO,WND,16103
2023-04-15T12,ERCO,WND,16505
2023-04-15T13,ERCO,WND,17932
2023-04-15T14,ERCO,WND,17781
2023-04-15T15,ERCO,WND,16876
2023-04-15T16,ERCO,WND,15512
2023-04-15T17,ERCO,WND,13780
2023-04-15T18,ERCO,WND,12730
2023-04-15T19,ERCO,WND,11261
2023-04-15T20,ERCO,WND,10758
2023-04-15T21,ERCO,WND,11841
2023-04-15T22,ERCO,WND,13713
2023-04-15T23,ERCO,WND,14376
2023-04-16T00,ERCO,WND,15036
2023-04-16T01,ERCO,WND,14870
2023-04-16T02,ERCO,WND,15830
2023-04-16T03,ERCO,WND,17812
2023-04-16T04,ERCO,WND,19793
2023-04-16T05,ERCO,WND,19152
2023-04-16T06,ERCO,WND,18636
2023-04-16T07,ERCO,WND,18059
2023-04-16T08,ERCO,WND,16984
